E_minus_EF_eV,energia_meV,DOS_electronica
-0.7240000000000002,-724.0000000000002,1.1150066294534329
-0.674000000000003,-674.0000000000031,1.1448620605225928
-0.6240000000000023,-624.0000000000023,1.1954635695515083
-0.5740000000000016,-574.0000000000016,1.2660184589615402
-0.5240000000000009,-524.0000000000009,1.372084326587398
-0.4740000000000002,-474.0000000000002,1.5092675770655062
-0.424000000000003,-424.000000000003,1.6473887949525152
-0.3740000000000023,-374.0000000000023,1.7852513935813352
-0.3240000000000016,-324.0000000000016,1.90868108982957
-0.2740000000000009,-274.0000000000009,1.972766052132164
-0.2240000000000002,-224.0000000000002,2.015632438465698
-0.174000000000003,-174.000000000003,1.981864325814911
-0.1240000000000023,-124.0000000000023,1.913343121086401
-0.0740000000000016,-74.0000000000016,1.798012613512781
-0.0240000000000009,-24.0000000000009,1.6638636809115837
0.0259999999999998,25.9999999999998,1.5283343203614703
0.0759999999999969,75.9999999999969,1.3867677128090623
0.1259999999999976,125.99999999999758,1.2671707448238734
0.1759999999999983,175.9999999999983,1.163251055340152
0.2259999999999991,225.9999999999991,1.0638272816200811
0.2759999999999998,275.9999999999998,0.977956275234466
0.3259999999999969,325.99999999999693,0.8844538484974405
0.3759999999999976,375.9999999999976,0.7989271402627979
0.4259999999999984,425.9999999999984,0.7133646430205337
0.4759999999999991,475.9999999999991,0.6342800452021925
0.5259999999999998,525.9999999999998,0.5705224734630828
0.575999999999997,575.9999999999969,0.5199514004525255
0.6259999999999977,625.9999999999977,0.4882352517301451
0.6759999999999984,675.9999999999984,0.4708438319345214
0.7259999999999991,725.9999999999991,0.4657668465106093
0.7759999999999998,775.9999999999998,0.4730106639152431
0.825999999999997,825.9999999999969,0.4841271354541957
0.8759999999999977,875.9999999999977,0.4897722513603702
0.9259999999999984,925.9999999999984,0.4941008676505467
0.9759999999999992,975.9999999999992,0.4910254787531461
1.0259999999999998,1025.9999999999998,0.4850241042946029
1.075999999999997,1075.999999999997,0.4745132761768632
1.1259999999999977,1125.9999999999977,0.4570018284817717
1.1759999999999984,1175.9999999999984,0.4421191424887692
1.225999999999999,1225.999999999999,0.433892228233338
1.2759999999999998,1275.9999999999998,0.4342046564250015
1.325999999999997,1325.999999999997,0.4496219863477762
1.3759999999999977,1375.9999999999977,0.4809476167827245
1.4259999999999984,1425.9999999999984,0.5195800415147367
1.475999999999999,1475.999999999999,0.5666280701228045
1.5259999999999998,1525.9999999999998,0.616156255308991
1.575999999999997,1575.999999999997,0.6553583663025787
1.6259999999999977,1625.9999999999977,0.6948627279856443
1.6759999999999984,1675.9999999999984,0.7310532722869573
1.725999999999999,1725.999999999999,0.7543120789867251
1.7759999999999998,1775.9999999999998,0.7814854814860557
1.825999999999997,1825.999999999997,0.8047731373191281
1.8759999999999977,1875.9999999999977,0.8284626358569941
1.9259999999999984,1925.9999999999984,0.8507420013870534
1.975999999999999,1975.999999999999,0.8770626719218471
2.026,2025.9999999999998,0.903750197663459
2.075999999999997,2075.999999999997,0.9343034329108604
2.1259999999999977,2125.9999999999977,0.9587067215308568
2.1759999999999984,2175.999999999998,0.9798294030580564
2.225999999999999,2225.999999999999,1.006758879563715
2.276,2276.0,1.0128422103583996
2.325999999999997,2325.999999999997,1.0137876918138922
2.3759999999999977,2375.9999999999977,1.011853714766526
2.4259999999999984,2425.999999999998,1.0233096754090074
2.475999999999999,2475.999999999999,1.0449460483136457
2.526,2526.0,1.0721463665893944
2.575999999999997,2575.999999999997,1.1218439963450306
2.6259999999999977,2625.9999999999977,1.1747678362000462
2.6759999999999984,2675.999999999998,1.2264417249941948
2.725999999999999,2725.999999999999,1.273288416424336
2.776,2776.0,1.303826162578145
2.825999999999997,2825.999999999997,1.3158157856817614
2.8759999999999977,2875.9999999999977,1.3090215826385985
2.9259999999999984,2925.999999999998,1.294245199930287
2.975999999999999,2975.999999999999,1.2955970818746465
3.026,3026.0,1.3025503122473203
3.075999999999997,3075.999999999997,1.3229637174086617
3.1259999999999977,3125.9999999999977,1.350128167346544
3.1759999999999984,3175.999999999998,1.400517239688055
3.225999999999999,3225.999999999999,1.4417823079142196
3.276,3276.0,1.4802517066329135
3.325999999999997,3325.999999999997,1.4965191495246404
3.3759999999999977,3375.9999999999977,1.483083782994258
3.4259999999999984,3425.999999999998,1.4673973000586058
3.475999999999999,3475.999999999999,1.4308940694015464
3.526,3526.0,1.412408379756815
3.575999999999997,3575.999999999997,1.398003746551847
3.6259999999999977,3625.9999999999977,1.430459506885568
3.6759999999999984,3675.999999999998,1.4899091727353608
3.725999999999999,3725.999999999999,1.6254828353401545
3.776,3776.0,1.7951116093022716
3.825999999999997,3825.999999999997,2.0125272430167747
3.8759999999999977,3875.9999999999977,2.249099239713758
3.9259999999999984,3925.999999999998,2.436242109702253
3.975999999999999,3975.999999999999,2.563686006350029
4.026,4026.0,2.561102839810561
4.075999999999997,4075.999999999997,2.417415326304124
4.125999999999998,4125.999999999997,2.1955481757873514
4.175999999999998,4175.999999999998,1.92275346988826
4.225999999999999,4225.999999999999,1.6271229323291796
4.276,4276.0,1.368626494639105
4.325999999999997,4325.999999999997,1.168023210314174
4.375999999999998,4375.999999999997,1.0321076240507476
4.425999999999998,4425.999999999998,0.949168619891814
4.475999999999999,4475.999999999999,0.9141288227693608
4.526,4526.0,0.8941778776041635
4.575999999999997,4575.999999999997,0.8835148059309617
4.625999999999998,4625.999999999997,0.8612073052816239
4.675999999999998,4675.999999999998,0.8332381095706871
4.725999999999999,4725.999999999999,0.7922430449815107
4.776,4776.0,0.741886322065196
4.825999999999997,4825.999999999997,0.6897415577026007
4.875999999999998,4875.999999999997,0.6495442224427359
4.925999999999998,4925.999999999998,0.6195291403068954
4.975999999999999,4975.999999999999,0.6110037625050054
5.026,5026.0,0.6210688561424829
5.075999999999997,5075.999999999997,0.6463085602788293
5.125999999999998,5125.999999999997,0.6834136312890432
5.175999999999998,5175.999999999998,0.7064470787545012
5.225999999999999,5225.999999999999,0.7100358533065647
5.276,5276.0,0.6845170910331185
5.325999999999997,5325.999999999997,0.6483605336955949
5.375999999999998,5375.999999999997,0.5925118826325722
5.425999999999998,5425.999999999998,0.541875110896974
5.475999999999999,5475.999999999999,0.4952215100676723
5.526,5526.0,0.4660705219812794
5.575999999999997,5575.999999999997,0.4537737304353273
5.625999999999998,5625.999999999997,0.4579116784631639
5.675999999999998,5675.999999999998,0.4726148918257232
5.725999999999999,5725.999999999999,0.4846219481457415
5.776,5776.0,0.4857015027750947
5.825999999999997,5825.999999999997,0.4791016098846488
5.875999999999998,5875.999999999997,0.4563257201136667
5.925999999999998,5925.999999999998,0.4241566358499189
5.975999999999999,5975.999999999999,0.3871104903280083
6.026,6026.0,0.3540873999777258
6.075999999999997,6075.999999999997,0.3328026799820701
6.125999999999998,6125.999999999997,0.3204624726516802
6.175999999999998,6175.999999999998,0.3223784942638096
6.225999999999999,6225.999999999999,0.3296154918125439
6.276,6276.0,0.3460476344754071
6.325999999999997,6325.999999999997,0.3594264174808557
6.375999999999998,6375.999999999997,0.3773865755961602
6.425999999999998,6425.999999999998,0.3916119405831831
6.475999999999999,6475.999999999999,0.3958516414399778
6.526,6526.0,0.3968673661780144
6.575999999999997,6575.999999999997,0.3893729794683833
6.625999999999998,6625.999999999997,0.3719338154171158
6.675999999999998,6675.999999999998,0.348734614965379
6.725999999999999,6725.999999999999,0.3265734101483584
6.776,6776.0,0.3081176034840123
6.825999999999997,6825.999999999997,0.2933633591111841
6.875999999999998,6875.999999999997,0.2888661542748502
6.925999999999998,6925.999999999998,0.2884999490136101
6.975999999999999,6975.999999999999,0.2968589762013401
7.026,7026.0,0.3098219516874144
7.075999999999997,7075.999999999997,0.3199746328862468
7.125999999999998,7125.999999999997,0.3314077440891461
7.175999999999998,7175.999999999998,0.3405446282835249
7.225999999999999,7225.999999999999,0.3451137791125493
7.276,7276.0,0.3388888591366151
7.325999999999997,7325.999999999997,0.3305742845109909
7.375999999999998,7375.999999999997,0.3155196961001072
7.425999999999998,7425.999999999998,0.2963943921375453
7.475999999999999,7475.999999999999,0.2835462210663685
7.526,7526.0,0.2710024648166835
7.575999999999997,7575.999999999997,0.2699564683199861
7.625999999999998,7625.999999999997,0.2743465520635593
7.675999999999998,7675.999999999998,0.2835156448637473
7.725999999999999,7725.999999999999,0.297576289527707
7.776,7776.0,0.3076771660299833
7.825999999999997,7825.999999999997,0.3161474937446262
7.875999999999998,7875.999999999997,0.3159963240791325
7.925999999999998,7925.999999999998,0.3135320969693335
7.975999999999999,7975.999999999999,0.30226088108872
8.026,8026.0,0.2900290857317407
8.075999999999997,8075.999999999997,0.2746589710500064
8.125999999999998,8125.999999999997,0.2641816171153194
8.175999999999998,8175.999999999998,0.2559750144951049
8.225999999999999,8226.0,0.2537115619370655
8.276,8276.0,0.2544421850053045
8.325999999999997,8325.999999999996,0.262256785150405
8.375999999999998,8375.999999999998,0.2722014235117312
8.425999999999998,8425.999999999998,0.2803977268758927
8.475999999999999,8476.0,0.2876387355592126
8.526,8526.0,0.2894167076960601
8.575999999999997,8575.999999999996,0.28440291927917
8.625999999999998,8625.999999999998,0.2730408951409301
8.675999999999998,8675.999999999998,0.2609059523304215
8.725999999999999,8726.0,0.2477965958013914
8.776,8776.0,0.2374107252937007
8.825999999999997,8825.999999999996,0.2315876408865121
8.875999999999998,8875.999999999998,0.2308601627004314
8.925999999999998,8925.999999999998,0.2337874273905025
8.975999999999999,8976.0,0.2351395607095795
9.026,9026.0,0.2336001679005108
9.075999999999995,9075.999999999995,0.2295155793869133
9.125999999999998,9125.999999999998,0.2230819176975265
9.175999999999998,9175.999999999998,0.212346441985043
9.226,9226.0,0.2035513579510781
9.276,9276.0,0.1950402540694451
9.325999999999995,9325.999999999995,0.1929047377690616
9.375999999999998,9375.999999999998,0.1933769389799076
9.425999999999998,9425.999999999998,0.1962154982676439
9.476,9476.0,0.2027215712489171
9.526,9526.0,0.2092687266498104
9.575999999999995,9575.999999999995,0.2177605396276818
9.625999999999998,9625.999999999998,0.2258198690697349
9.675999999999998,9675.999999999998,0.2303855396751498
9.726,9726.0,0.2327577542926906
9.776,9776.0,0.2271746336978728
9.825999999999995,9825.999999999995,0.2179330723446668
9.875999999999998,9875.999999999998,0.2032784620460348
9.925999999999998,9925.999999999998,0.1865634832116818
9.976,9976.0,0.1753261368957849
10.026,10026.0,0.1723462810068312
10.075999999999995,10075.999999999995,0.1778742060140591
10.125999999999998,10125.999999999998,0.1930232147219674
10.175999999999998,10175.999999999998,0.2186121641992848
10.226,10226.0,0.2482628841434279
10.276,10276.0,0.2762865836583827
10.325999999999995,10325.999999999995,0.3058688272428393
10.375999999999998,10375.999999999998,0.3306498379943077
10.425999999999998,10425.999999999998,0.3508791998213326
10.476,10476.0,0.3697188322785664
10.526,10526.0,0.3881728615721833
10.575999999999995,10575.999999999995,0.4071335390870433
10.625999999999998,10625.999999999998,0.4247377995618617
10.675999999999998,10675.999999999998,0.4379056469912303
10.726,10726.0,0.4460470632464006
10.776,10776.0,0.4525288249009229
10.825999999999995,10825.999999999995,0.4519213041698536
10.875999999999998,10875.999999999998,0.4457507912896873
10.925999999999998,10925.999999999998,0.4359020913542238
10.976,10976.0,0.4307862672153553
11.026,11026.0,0.4280407290166985
11.075999999999995,11075.999999999995,0.427086738011673
11.125999999999998,11125.999999999998,0.4357839807387491
11.175999999999998,11175.999999999998,0.4460559404983282
11.226,11226.0,0.453095211790889
11.276,11276.0,0.4632455436930299
11.325999999999995,11325.999999999995,0.4654757321254506
11.375999999999998,11375.999999999998,0.4672192677784983
11.425999999999998,11425.999999999998,0.4680602885048185
11.476,11476.0,0.4714394957939255
11.526,11526.0,0.4793907260066374
11.575999999999995,11575.999999999995,0.4929599071125363
11.625999999999998,11625.999999999998,0.5135604364108554
11.675999999999998,11675.999999999998,0.5377160277274838
11.726,11726.0,0.5524353760170434
11.776,11776.0,0.5598152497398576
11.825999999999995,11825.999999999995,0.5565774529571236
11.875999999999998,11875.999999999998,0.5419878503407577
11.925999999999998,11925.999999999998,0.5202653015479886
11.976,11976.0,0.4924485450194242
12.026,12026.0,0.4713529888029655
12.075999999999995,12075.999999999995,0.4528857976444197
12.125999999999998,12125.999999999998,0.4395815521894314
12.175999999999998,12175.999999999998,0.434473512652037
12.226,12226.0,0.4313678647577486
12.276,12276.0,0.4302584848555953
12.325999999999995,12325.999999999995,0.422388431980919
12.375999999999998,12375.999999999998,0.4118476946615308
12.425999999999998,12425.999999999998,0.3968561840569106
12.476,12476.0,0.3783019014387819
12.526,12526.0,0.3635843779281444
12.575999999999995,12575.999999999995,0.3576815032845492
12.625999999999998,12625.999999999998,0.3544975785842439
12.675999999999998,12675.999999999998,0.3609820143171443
12.726,12726.0,0.3693151385965237
12.776,12776.0,0.3792290157459939
12.825999999999995,12825.999999999995,0.3814222558298899
12.875999999999998,12875.999999999998,0.3817024020986535
12.925999999999998,12925.999999999998,0.3727219416361499
12.976,12976.0,0.3613412458576444
13.026,13026.0,0.3511392530637711
13.075999999999995,13075.999999999995,0.3398266738088499
13.125999999999998,13125.999999999998,0.3339013516700182
13.175999999999998,13175.999999999998,0.3328548317273234
13.226,13226.0,0.3334293826344453
13.276,13276.0,0.3343212214647327
13.325999999999995,13325.999999999995,0.3334838471919388
13.375999999999998,13375.999999999998,0.335670005425765
13.425999999999998,13425.999999999998,0.3347253499928696
13.476,13476.0,0.3306559679923193
13.526,13526.0,0.3277491698962281
13.575999999999995,13575.999999999995,0.3258926095581241
13.625999999999998,13625.999999999998,0.3216962728572939
13.675999999999998,13675.999999999998,0.3145395594953809
13.726,13726.0,0.3099817637552553
13.776,13776.0,0.3051353528672507
13.825999999999995,13825.999999999995,0.3025297305837893
13.875999999999998,13875.999999999998,0.2959739262635931
13.925999999999998,13925.999999999998,0.2936945593696583
13.976,13976.0,0.2911109404202149
14.026,14026.0,0.287776717109416
14.075999999999995,14075.999999999995,0.2863191797103023
14.125999999999998,14125.999999999998,0.2835075548925028
14.175999999999998,14175.999999999998,0.2847679364302598
14.225999999999996,14225.999999999996,0.2839189473413003
14.276,14276.0,0.2839006775636843
14.325999999999995,14325.999999999995,0.2844502559973239
14.376,14376.0,0.2834979300388656
14.425999999999998,14425.999999999998,0.2849305643082732
14.475999999999996,14475.999999999996,0.2857506187377463
14.526,14526.0,0.2878131724253813
14.575999999999995,14575.999999999995,0.2912630379064627
14.626,14626.0,0.2968852940394678
14.675999999999998,14675.999999999998,0.3027376546267291
14.725999999999996,14725.999999999996,0.3102354247053447
14.776,14776.0,0.3149945080402083
14.825999999999995,14825.999999999995,0.3194319977991555
14.876,14876.0,0.3244971354334321
14.925999999999998,14925.999999999998,0.3240542315697643
14.975999999999996,14975.999999999996,0.3217680695068448
15.026,15026.0,0.3144881124456769
15.075999999999995,15075.999999999995,0.3057759397179186
15.126,15126.0,0.2916271370865628
15.175999999999998,15175.999999999998,0.27518746969249
15.225999999999996,15225.999999999996,0.2566643509325216
15.276,15276.0,0.2369959721522455
15.325999999999995,15325.999999999995,0.2179320477287435
15.376,15376.0,0.1982358770704434
15.425999999999998,15425.999999999998,0.1774132580249388
15.475999999999996,15475.999999999996,0.1577185526870915
15.526,15526.0,0.1396848738702749
15.575999999999995,15575.999999999995,0.12223157703222
15.626,15626.0,0.1056454415733353
15.675999999999998,15675.999999999998,0.0899043807935189
15.725999999999996,15725.999999999996,0.074314321019079
15.776,15776.0,0.0606330640171375
15.825999999999995,15825.999999999995,0.0487563606370459
15.876,15876.0,0.0391600497097286
15.925999999999998,15925.999999999998,0.0319159040226006
15.975999999999996,15975.999999999996,0.0269761961975999
16.026,16026.0,0.0230998344716168
16.075999999999997,16075.999999999996,0.0201001286887134
16.126,16126.000000000002,0.0174332460654011
16.176,16175.999999999998,0.0147696800420363
16.225999999999996,16225.999999999996,0.0120636114019218
16.276,16276.0,0.0095088308677136
16.325999999999997,16325.999999999996,0.007330385678663
16.376,16376.000000000002,0.0054675569842002
16.426,16426.0,0.0038872806629157
16.475999999999996,16475.999999999996,0.0025782054967731
16.526,16526.0,0.0014638528997516
16.575999999999997,16575.999999999996,0.000619482916239
16.626,16626.0,4.555380355195597e-05
16.676,16676.0,-0.0002774911390829
16.725999999999996,16725.999999999996,-0.0003969503162675
16.776,16776.0,-0.0003801162598999
16.825999999999997,16825.999999999996,-0.0003029839859526
16.876,16876.0,-0.0002080921305722
16.926,16926.0,-0.0001294107973211
16.975999999999996,16975.999999999996,-7.207031411049129e-05
17.026,17026.0,-3.672305861579332e-05
17.075999999999997,17075.999999999996,-1.7294282826931926e-05
17.126,17126.0,-7.469053448381348e-06
17.176,17176.0,-2.9863790793663552e-06
