frecuencia_THz,energia_meV,DOS_original,DOS_nueva
3.760129562970267,15.550646365660436,0.024135319549,0.024794124344100298
3.772621687752236,15.602309642573333,0.024251186007,0.024552211634864846
3.785113812534205,15.65397291948623,0.024441502226,0.02424401034851069
3.797605937316175,15.705636196399128,0.024684217714,0.025331193887548342
3.810098062098144,15.757299473312028,0.025044473605,0.024392483246356806
3.822590186880113,15.808962750224925,0.025239901259,0.0247200494434713
3.8350823116620827,15.860626027137824,0.025571947144,0.025466484807795384
3.847574436444052,15.912289304050722,0.025876633514,0.02555636162136982
3.8600665612260205,15.963952580963618,0.026319022827,0.026470257050473903
3.8725586860079906,16.01561585787652,0.026880931393,0.027655622634987394
3.88505081078996,16.067279134789416,0.027459470986,0.0267171284977821
3.897542935571929,16.118942411702314,0.02746293602,0.026996471336942843
3.9100350603538985,16.17060568861521,0.027760471407,0.028264967449112385
3.922527185135867,16.22226896552811,0.028233277557,0.02768588017376301
3.9350193099178368,16.27393224244101,0.028873446156,0.029123136140894092
3.9475114346998064,16.325595519353907,0.030069190403,0.029224607608508882
3.9600035594817755,16.377258796266805,0.031122916953,0.0320184774731748
3.972495684263745,16.428922073179702,0.032550742933,0.03277538993513466
3.9849878093455064,16.480585351332444,0.034388880669,0.0348541896599731
3.997479934127476,16.53224862824534,0.03660604516,0.0355108085591655
4.009972058909445,16.58391190515824,0.042872187299,0.04249464016147932
4.022464183691414,16.63557518207114,0.068973695928,0.06738675052124696
4.034956308473383,16.687238458984034,0.071217640048,0.07041315889057866
4.047448433255353,16.738901735896935,0.068216340007,0.07001914800631506
4.059940558037323,16.790565012809832,0.060868592814,0.0598777589995508
4.072432682819292,16.84222828972273,0.057230046557,0.0562995151563498
4.084924807601261,16.893891566635627,0.047742126718,0.04643828414334571
4.09741693238323,16.945554843548525,0.045333948954,0.046222424825845966
4.1099090571652,16.997218120461426,0.045861002231,0.044732149709373656
4.122401181947168,17.04888139737432,0.047558162345,0.04797141768029103
4.134893306729138,17.10054467428722,0.050277153806,0.04955551345229463
4.147385431511108,17.15220795120012,0.053837561404,0.05399376527914159
4.159877556293076,17.203871228113016,0.057771306136,0.05833213439167375
4.172369681075046,17.255534505025917,0.059457843139,0.05949406083381162
4.184861805857015,17.30719778193881,0.061769610824,0.060256575097232624
4.197353930638984,17.358861058851712,0.064566473867,0.06569045956345176
4.209846055420954,17.410524335764606,0.068078050106,0.06662784147596629
4.222338180202923,17.462187612677507,0.073402611209,0.07485581385014492
4.234830304984893,17.513850889590405,0.081019349054,0.08128893430673263
4.247322429766862,17.565514166503302,0.086963903395,0.08592652050110454
4.259814554548831,17.617177443416203,0.08984333925,0.08896463985181104
4.2723066793308,17.668840720329097,0.093394070567,0.09290206384214396
4.28479880411277,17.720503997241998,0.098970317472,0.1016089235963804
4.297290928894739,17.772167274154896,0.10370830758,0.10620684391788289
4.309783053976501,17.823830552307637,0.086254578923,0.08678833570644609
4.32227517875847,17.87549382922053,0.072904249826,0.07220174728441
4.334767303540439,17.927157106133432,0.065065076721,0.06470476849754611
4.347259428322409,17.978820383046333,0.059071925342,0.06008798549116461
4.359751553104378,18.030483659959227,0.054370400625,0.05471073869881367
4.372243677886347,18.082146936872128,0.049980672439,0.049545383916683575
4.384735802668316,18.133810213785022,0.045875543612,0.04701332961906919
4.3972279274502855,18.185473490697923,0.042766492716,0.0434423772122504
4.409720052232255,18.23713676761082,0.039342311282,0.039706708657962234
4.422212177014224,18.288800044523718,0.036492274909,0.03700358424805781
4.434704301796194,18.34046332143662,0.033640788921,0.03318391843967824
4.447196426578163,18.392126598349513,0.030775342766,0.030485320547662665
4.4596885513601325,18.443789875262414,0.028349894044,0.028006911657514663
4.472180676142101,18.49545315217531,0.025555496933,0.025474066010580283
4.484672800924071,18.54711642908821,0.022881183192,0.023343914688979773
4.49716492570604,18.59877970600111,0.019229217587,0.019384388438588307
4.509657050488009,18.650442982914004,0.014332557665,0.014025593416817236
4.522149175269979,18.702106259826905,0.013920935409,0.013904973322205269
4.534641300051947,18.7537695367398,0.013597196262,0.013485394295988863
4.547133424833917,18.8054328136527,0.013307593649,0.013151644640344958
4.559625549615887,18.857096090565598,0.01293508967,0.013212309660240333
4.572117674397855,18.908759367478496,0.012595856232,0.012332139546824496
4.584609799179825,18.960422644391397,0.012283495997,0.012208003386219139
4.5971019239617945,19.01208592130429,0.011999022066,0.011671629747800841
4.609594048743764,19.06374919821719,0.011852805608,0.011885878430447363
4.622086173525733,19.115412475130086,0.011432031851,0.01173750652017311
4.634578298607495,19.16707575328283,0.011110784862,0.011362464888054848
4.647070423389463,19.218739030195724,0.010928728031,0.010778431576293523
4.659562548171434,19.270402307108625,0.010704997034,0.01099065320810779
4.6720546729534025,19.322065584021523,0.010428241531,0.010211908485186437
4.684546797735372,19.37372886093442,0.010103361904,0.010150050586342515
