E_minus_EF_eV,E_eV,DOS_original,DOS_nueva
4.573,26.935,1.125,1.122396261520737
4.578000000000003,26.94,1.132,1.1025493430605962
4.583000000000002,26.945,1.14,1.1470108121041618
4.588000000000001,26.95,1.147,1.1508599812384452
4.593,26.955,1.155,1.137506470209863
4.5980000000000025,26.96,1.164,1.181685270177098
4.6030000000000015,26.965,1.173,1.2050807818244416
4.6080000000000005,26.97,1.182,1.158265308706933
4.613000000000003,26.975,1.191,1.2106096769901227
4.618000000000002,26.98,1.201,1.232160835592563
4.623000000000001,26.985,1.212,1.2101807846727997
4.628,26.99,1.222,1.192437255062592
4.633000000000003,26.995,1.233,1.2297058277229815
4.638000000000002,27.0,1.245,1.2595408937036912
4.643000000000001,27.005,1.257,1.274145268801476
4.648000000000003,27.01,1.269,1.283859147603076
4.653000000000002,27.015,1.282,1.3080440147388384
4.658000000000001,27.02,1.295,1.2714660489689402
4.663,27.025,1.308,1.3144451080868442
4.668000000000003,27.03,1.322,1.3383256772203211
4.673000000000002,27.035,1.336,1.370567474870797
4.678000000000001,27.04,1.35,1.3437457636778942
4.683000000000003,27.045,1.365,1.390900486395089
4.688000000000002,27.05,1.38,1.370581377512671
4.693000000000001,27.055,1.396,1.3598964399182436
4.698,27.06,1.412,1.3975216981111687
4.703000000000003,27.065,1.428,1.4344350092884794
4.708000000000002,27.07,1.445,1.4327428527790034
4.713000000000001,27.075,1.462,1.4836461296207262
4.718,27.08,1.479,1.4950258594096124
4.7230000000000025,27.085,1.497,1.5293512458457077
4.7280000000000015,27.09,1.515,1.5593841868371572
4.7330000000000005,27.095,1.533,1.5085447556111873
4.738000000000003,27.1,1.552,1.5081567541577057
4.743000000000002,27.105,1.571,1.5625322513238298
4.748000000000001,27.11,1.59,1.6337595438830863
4.753,27.115,1.609,1.6233715812089065
4.758000000000003,27.12,1.629,1.6503969883510368
4.763000000000002,27.125,1.649,1.6472096152613156
4.768000000000001,27.13,1.67,1.703771494624543
4.773000000000003,27.135,1.69,1.6936296165944547
4.778000000000002,27.14,1.711,1.6691111659164037
4.783000000000001,27.145,1.732,1.7443985390288554
4.788,27.15,1.754,1.795634858118926
4.793000000000003,27.155,1.775,1.7988598050610967
4.798000000000002,27.16,1.797,1.7591438196418543
4.803000000000001,27.165,1.819,1.765704900913131
4.808000000000003,27.17,1.84,1.8792396733223307
4.813000000000002,27.175,1.863,1.866031459289762
4.818000000000001,27.18,1.885,1.909009797464226
4.823,27.185,1.907,1.9500905534353181
4.828000000000003,27.19,1.93,1.9663548277137517
4.833000000000002,27.195,1.952,1.9444377687148033
4.838000000000001,27.2,1.975,1.9793760155410816
4.843,27.205,1.997,1.9904916157650567
4.8480000000000025,27.21,2.02,2.023536956149745
4.8530000000000015,27.215,2.042,2.025798739574037
4.8580000000000005,27.22,2.065,2.113931841401099
4.863000000000003,27.225,2.087,2.1040131114724727
4.868000000000002,27.23,2.109,2.1236484187112366
4.873000000000001,27.235,2.132,2.0767297285496595
4.878,27.24,2.154,2.1225946149954282
4.883000000000003,27.245,2.176,2.1943726560011907
4.888000000000002,27.25,2.197,2.1458357567843924
4.893000000000001,27.255,2.219,2.2426629345367726
4.898000000000003,27.26,2.24,2.257704488661873
4.903000000000002,27.265,2.261,2.194692879123078
4.908000000000001,27.27,2.282,2.2176144024705233
4.913,27.275,2.302,2.2999693879618723
4.918000000000003,27.28,2.322,2.324293004433185
4.923000000000002,27.285,2.342,2.3831712882411997
4.928000000000001,27.29,2.361,2.3970586964197667
4.933000000000003,27.295,2.38,2.31268586005292
4.938000000000002,27.3,2.398,2.448934283088684
4.943000000000001,27.305,2.416,2.477466958606008
4.948,27.31,2.433,2.390234351252913
4.953000000000003,27.315,2.45,2.4604450187422184
4.958000000000002,27.32,2.466,2.505987770277051
4.963000000000001,27.325,2.482,2.4976483892398433
4.968,27.33,2.497,2.498449832646046
4.9730000000000025,27.335,2.511,2.4917965027953177
4.9780000000000015,27.34,2.525,2.575412388065751
4.9830000000000005,27.345,2.537,2.522861447479101
4.988000000000003,27.35,2.55,2.5920324915981996
4.993000000000002,27.355,2.561,2.6136600298794623
4.998000000000001,27.36,2.572,2.5401363751730135
5.003,27.365,2.582,2.542398452035471
5.008000000000003,27.37,2.591,2.666604585838594
5.013000000000002,27.375,2.599,2.5443839381562086
5.018000000000001,27.38,2.606,2.567438438954665
5.023000000000003,27.385,2.613,2.623908985478297
5.028000000000002,27.39,2.618,2.6652678018734712
5.033000000000001,27.395,2.623,2.662927656560173
5.038,27.4,2.627,2.643679615751403
5.043000000000003,27.405,2.63,2.6404732888786393
5.048000000000002,27.41,2.632,2.6730020989255907
5.053000000000001,27.415,2.632,2.66538291935453
5.058000000000003,27.42,2.632,2.6070886166236695
5.063000000000002,27.425,2.631,2.582392226502819
5.068000000000001,27.43,2.629,2.55060818963387
5.073,27.435,2.626,2.6416479369096395
5.078000000000003,27.44,2.622,2.6985487939755393
5.083000000000002,27.445,2.617,2.6441873500512707
5.088000000000001,27.45,2.611,2.663275689800171
5.093,27.455,2.604,2.5974251672870907
5.0980000000000025,27.46,2.596,2.5990132767684586
5.1030000000000015,27.465,2.587,2.5779974514857478
5.1080000000000005,27.47,2.577,2.597887982375326
5.113000000000003,27.475,2.566,2.528001648972884
5.118000000000002,27.48,2.554,2.525138891134513
5.123000000000001,27.485,2.541,2.600408633530241
5.128,27.49,2.527,2.6006228868306374
5.133000000000003,27.495,2.512,2.4686849775392363
5.138000000000002,27.5,2.496,2.4723570882894514
5.143000000000001,27.505,2.479,2.409841953693794
5.148000000000003,27.51,2.461,2.4658485781655886
5.153000000000002,27.515,2.443,2.3918177364434583
5.158000000000001,27.52,2.423,2.4052066927997475
5.163,27.525,2.403,2.34194365466265
5.168000000000003,27.53,2.382,2.3433079083564308
5.173000000000002,27.535,2.36,2.3939696126239283
5.178000000000001,27.54,2.338,2.3738993549128806
5.183000000000003,27.545,2.314,2.3240708454959336
5.188000000000002,27.55,2.29,2.3318468979166176
5.193000000000001,27.555,2.266,2.1983681084579616
5.198,27.56,2.24,2.299178039969309
5.203000000000003,27.565,2.214,2.150304698123221
5.208000000000002,27.57,2.188,2.24911321979191
5.213000000000001,27.575,2.161,2.123159766431143
5.218,27.58,2.133,2.1311184838361914
5.2230000000000025,27.585,2.105,2.1512822741478144
5.2280000000000015,27.59,2.076,2.0521058876281715
5.2330000000000005,27.595,2.047,2.035543036880795
5.238000000000003,27.6,2.018,1.9963356548902496
5.243000000000002,27.605,1.988,2.026691141265782
5.248000000000001,27.61,1.959,1.9018337267367262
5.253,27.615,1.928,1.9426568297684974
5.258000000000003,27.62,1.898,1.8748964129518333
5.263000000000002,27.625,1.867,1.8234536402555432
5.268000000000001,27.63,1.837,1.828772234129024
5.273000000000003,27.635,1.806,1.8409131834680725
5.278000000000002,27.64,1.775,1.7825440870253082
5.283000000000001,27.645,1.744,1.7331115808880113
5.288,27.65,1.713,1.6725959838927869
5.293000000000003,27.655,1.682,1.6799243401011412
5.298000000000002,27.66,1.651,1.66832287554596
5.303000000000001,27.665,1.62,1.6148952851555018
5.308000000000003,27.67,1.59,1.556148651427943
5.313000000000002,27.675,1.559,1.5592319150230463
5.318000000000001,27.68,1.529,1.5259810063758525
5.323,27.685,1.499,1.5152179678186601
5.328000000000003,27.69,1.469,1.4620160789321357
5.333000000000002,27.695,1.44,1.431234849046413
5.338000000000001,27.7,1.411,1.368808584352386
5.343,27.705,1.382,1.4164455499190012
5.3480000000000025,27.71,1.354,1.348422358811433
5.3530000000000015,27.715,1.326,1.2973577002851362
5.3580000000000005,27.72,1.298,1.2610727768411178
5.363000000000003,27.725,1.271,1.2836353537809748
5.368000000000002,27.73,1.245,1.2208103126159242
5.373000000000001,27.735,1.219,1.219226498032655
5.378,27.74,1.193,1.1634835057507835
5.383000000000003,27.745,1.168,1.1928455899712154
5.388000000000002,27.75,1.144,1.136529854475825
5.393000000000001,27.755,1.12,1.1461497196066275
5.398000000000003,27.76,1.097,1.0852107206952788
5.403000000000002,27.765,1.074,1.0831958139263227
5.408000000000001,27.77,1.052,1.0692841939494868
5.413,27.775,1.03,1.0598390013637597
5.418000000000003,27.78,1.01,0.9986635743194815
5.423000000000002,27.785,0.9894,0.9869290214477159
5.428000000000001,27.79,0.9697,0.9906227253725772
5.433000000000003,27.795,0.9508,0.949309418744073
5.438000000000002,27.8,0.9324,0.9379930060913341
5.443000000000001,27.805,0.9147,0.8914244253457398
5.448,27.81,0.8976,0.8912777276295983
5.453000000000003,27.815,0.8811,0.8645278542188316
5.458000000000002,27.82,0.8653,0.8461327595071924
5.463000000000001,27.825,0.85,0.84770076673293
5.468,27.83,0.8354,0.8251868460404708
5.4730000000000025,27.835,0.8214,0.8229563901118483
5.4780000000000015,27.84,0.808,0.7854156503234614
5.4830000000000005,27.845,0.7952,0.7853666108129512
5.488000000000003,27.85,0.7829,0.7744646857494947
5.493000000000002,27.855,0.7712,0.7835753867990912
5.498000000000001,27.86,0.7601,0.7520425885973381
5.503,27.865,0.7495,0.7628044456028296
5.508000000000003,27.87,0.7395,0.7409318142902885
5.513000000000002,27.875,0.7299,0.7326283993640336
5.518000000000001,27.88,0.7208,0.7183906841627838
5.523000000000003,27.885,0.7123,0.719180481518336
5.528000000000002,27.89,0.7042,0.6881339797855658
5.533000000000001,27.895,0.6965,0.6956999244033115
5.538,27.9,0.6892,0.7075405716922665
5.543000000000003,27.905,0.6824,0.7027052540291968
5.548000000000002,27.91,0.676,0.6571029905443886
5.553000000000001,27.915,0.6699,0.6558722226877438
5.558000000000003,27.92,0.6642,0.6625157413995647
5.563000000000002,27.925,0.6588,0.670185172549169
5.568000000000001,27.93,0.6538,0.6563493038465493
5.573,27.935,0.649,0.6661612985474127
5.578000000000003,27.94,0.6445,0.6503923442366909
5.583000000000002,27.945,0.6403,0.6588526338451441
5.588000000000001,27.95,0.6363,0.644931789333238
5.593,27.955,0.6326,0.6494470221508906
5.5980000000000025,27.96,0.6291,0.6125880496178924
5.6030000000000015,27.965,0.6257,0.6187847242418356
5.6080000000000005,27.97,0.6225,0.6252159342356503
5.613000000000003,27.975,0.6195,0.6160348566252429
5.618000000000002,27.98,0.6166,0.6286738737159548
5.623000000000001,27.985,0.6138,0.6008328087763657
5.628,27.99,0.6112,0.6234979402168532
5.633000000000003,27.995,0.6086,0.6176577827152816
5.638000000000002,28.0,0.6061,0.6164542738636135
5.643000000000001,28.005,0.6036,0.6075466832457952
5.648000000000003,28.01,0.6012,0.593026702893253
5.653000000000002,28.015,0.5988,0.6046652494759079
5.658000000000001,28.02,0.5965,0.6109318360545642
5.663,28.025,0.5942,0.6006929805095437
5.668000000000003,28.03,0.5918,0.6074846529953876
5.673000000000002,28.035,0.5894,0.5734647091510661
5.678000000000001,28.04,0.5871,0.5840442247226642
5.683000000000003,28.045,0.5846,0.5994697555961991
5.688000000000002,28.05,0.5822,0.5933074848809257
5.693000000000001,28.055,0.5797,0.56289039868251
5.698,28.06,0.5771,0.581862872998905
5.703000000000003,28.065,0.5745,0.5743346126718164
5.708000000000002,28.07,0.5718,0.5581315295039755
5.713000000000001,28.075,0.569,0.5775023763153492
5.718,28.08,0.5662,0.5807027725998269
5.7230000000000025,28.085,0.5632,0.5534779741274164
5.7280000000000015,28.09,0.5602,0.5485820120425704
5.7330000000000005,28.095,0.5571,0.5413403876788753
5.738000000000003,28.1,0.5539,0.5451957141793042
5.743000000000002,28.105,0.5506,0.5445954341683058
5.748000000000001,28.11,0.5473,0.5389425100189694
5.753,28.115,0.5438,0.5554713402688667
5.758000000000003,28.12,0.5403,0.532667945813833
5.763000000000002,28.125,0.5366,0.5289050214103347
5.768000000000001,28.13,0.5329,0.5470865720563696
5.773000000000003,28.135,0.5291,0.5294508711720343
5.778000000000002,28.14,0.5252,0.53219199768225
5.783000000000001,28.145,0.5213,0.5310573391417626
5.788,28.15,0.5173,0.5250185944278238
5.793000000000003,28.155,0.5132,0.5208758157761125
5.798000000000002,28.16,0.509,0.5198916358026627
5.803000000000001,28.165,0.5048,0.5165830322563815
5.808000000000003,28.17,0.5006,0.4874639540933176
5.813000000000002,28.175,0.4963,0.5062100986540302
5.818000000000001,28.18,0.4919,0.5054948312137473
5.823,28.185,0.4875,0.4908784666964401
5.828000000000003,28.19,0.4832,0.47737318416666424
5.833000000000002,28.195,0.4787,0.4863754416144786
5.838000000000001,28.2,0.4743,0.4796705219704694
5.843,28.205,0.4699,0.4558221687746251
5.8480000000000025,28.21,0.4655,0.4528600946865078
5.8530000000000015,28.215,0.4611,0.45851060249793896
5.8580000000000005,28.22,0.4567,0.4665661326608186
5.863000000000003,28.225,0.4523,0.4575119562258921
5.868000000000002,28.23,0.448,0.4501694696876916
5.873000000000001,28.235,0.4437,0.4325386206671907
5.878,28.24,0.4395,0.42672808326723516
5.883000000000003,28.245,0.4354,0.44378537894436815
5.888000000000002,28.25,0.4313,0.4317990261681332
5.893000000000001,28.255,0.4273,0.43956151596416665
5.898000000000003,28.26,0.4234,0.42085196751688864
5.903000000000002,28.265,0.4196,0.4157963887108189
5.908000000000001,28.27,0.4159,0.41632089360860297
5.913,28.275,0.4123,0.42065801878270226
5.918000000000003,28.28,0.4088,0.39767644860998236
5.923000000000002,28.285,0.4055,0.41111975983852417
5.928000000000001,28.29,0.4022,0.40759645488721846
5.933000000000003,28.295,0.3992,0.39746961059734165
5.938000000000002,28.3,0.3962,0.3997494317241536
5.943000000000001,28.305,0.3935,0.39573757788066416
5.948,28.31,0.3909,0.4005065174181306
5.953000000000003,28.315,0.3884,0.3787445681046499
5.958000000000002,28.32,0.3861,0.37558161829223
5.963000000000001,28.325,0.384,0.3951742874772695
5.968,28.33,0.3821,0.3877907568919099
5.9730000000000025,28.335,0.3804,0.3787497354472453
5.9780000000000015,28.34,0.3789,0.3841403833520797
5.9830000000000005,28.345,0.3775,0.3708000361681001
5.988000000000003,28.35,0.3764,0.3723318819777164
5.993000000000002,28.355,0.3755,0.37179203710910363
5.998000000000001,28.36,0.3747,0.3834599315223852
6.003,28.365,0.3742,0.37461157349668317
6.008000000000003,28.37,0.3739,0.3671900194132058
6.013000000000002,28.375,0.3738,0.38244444949080986
6.018000000000001,28.38,0.3739,0.3689471024779682
6.023000000000003,28.385,0.3742,0.382107596057756
6.028000000000002,28.39,0.3747,0.36851454299108244
6.033000000000001,28.395,0.3755,0.38106098265031624
6.038,28.4,0.3764,0.3793600473321423
6.043000000000003,28.405,0.3776,0.36666337455622516
6.048000000000002,28.41,0.3789,0.38093870608144925
6.053000000000001,28.415,0.3805,0.3823330794766821
6.058000000000003,28.42,0.3823,0.3896129829907955
6.063000000000002,28.425,0.3842,0.39517073710546385
6.068000000000001,28.43,0.3864,0.38826620215725066
6.073,28.435,0.3887,0.3880024210613491
6.078000000000003,28.44,0.3912,0.40157640808649947
6.083000000000002,28.445,0.394,0.3951121260077789
6.088000000000001,28.45,0.3968,0.4067095389903157
6.093,28.455,0.3999,0.4074788963024785
6.0980000000000025,28.46,0.4031,0.3912137694965222
6.1030000000000015,28.465,0.4065,0.40377739298242055
6.1080000000000005,28.47,0.41,0.41734601187670517
6.113000000000003,28.475,0.4136,0.41951437581446105
6.118000000000002,28.48,0.4174,0.42726076204241825
6.123000000000001,28.485,0.4213,0.42595278705941914
6.128,28.49,0.4254,0.43509958095614093
6.133000000000003,28.495,0.4295,0.42502693583896306
6.138000000000002,28.5,0.4337,0.4457049222284748
6.143000000000001,28.505,0.4381,0.427605361594027
6.148000000000003,28.51,0.4425,0.4446572797533891
6.153000000000002,28.515,0.4469,0.4342679027281201
6.158000000000001,28.52,0.4514,0.4599231505920629
6.163,28.525,0.456,0.4577512473458925
6.168000000000003,28.53,0.4606,0.4544170965395
6.173000000000002,28.535,0.4653,0.4593897576184361
6.178000000000001,28.54,0.4699,0.45836144196058104
6.183000000000003,28.545,0.4746,0.48793111116743026
6.188000000000002,28.55,0.4792,0.47114315816953634
6.193000000000001,28.555,0.4839,0.47627463392338726
6.198,28.56,0.4885,0.4757081437034481
6.203000000000003,28.565,0.4931,0.5054053443961505
6.208000000000002,28.57,0.4976,0.48392442221661125
6.213000000000001,28.575,0.5021,0.4874261550386903
6.218,28.58,0.5065,0.5032667479505054
6.2230000000000025,28.585,0.5108,0.5082238799506088
6.2280000000000015,28.59,0.515,0.5299882902705749
6.2330000000000005,28.595,0.5192,0.5244840932029325
6.238000000000003,28.6,0.5232,0.5318806826425985
6.243000000000002,28.605,0.5271,0.5156997695780153
6.248000000000001,28.61,0.5309,0.5339221552393152
6.253,28.615,0.5345,0.5291341657381536
6.258000000000003,28.62,0.538,0.5490721318567942
6.263000000000002,28.625,0.5413,0.5538818810353342
6.268000000000001,28.63,0.5445,0.5580232630876313
6.273000000000003,28.635,0.5475,0.5546274917593315
6.278000000000002,28.64,0.5503,0.5586188142451878
6.283000000000001,28.645,0.553,0.5500576480705073
6.288,28.65,0.5554,0.5515795309927334
6.293000000000003,28.655,0.5576,0.5412181442290008
6.298000000000002,28.66,0.5597,0.5571898613575146
6.303000000000001,28.665,0.5615,0.5561424188513162
6.308000000000003,28.67,0.5631,0.5608064293436091
6.313000000000002,28.675,0.5645,0.5712401122717249
6.318000000000001,28.68,0.5656,0.5583401420313161
6.323,28.685,0.5666,0.5681818030792729
6.328000000000003,28.69,0.5673,0.5525257058134604
6.333000000000002,28.695,0.5677,0.562142212978272
6.338000000000001,28.7,0.568,0.5713392873888427
6.343,28.705,0.5679,0.5531491258122176
6.3480000000000025,28.71,0.5677,0.5775356198528842
6.3530000000000015,28.715,0.5672,0.5794168902127242
6.3580000000000005,28.72,0.5665,0.5596631192731623
6.363000000000003,28.725,0.5655,0.5608962240002022
6.368000000000002,28.73,0.5643,0.5576331590843769
6.373000000000001,28.735,0.5629,0.5489559581051607
6.378,28.74,0.5612,0.5499407095016176
6.383000000000003,28.745,0.5593,0.5734932189812219
6.388000000000002,28.75,0.5572,0.5667824186040471
6.393000000000001,28.755,0.5548,0.5404207669037177
6.398000000000003,28.76,0.5522,0.5369143379499828
6.403000000000002,28.765,0.5494,0.553773412052478
6.408000000000001,28.77,0.5464,0.5374550519318375
6.413,28.775,0.5432,0.5359481959146263
6.418000000000003,28.78,0.5398,0.5506242646620808
6.423000000000002,28.785,0.5361,0.5383815887752263
6.428000000000001,28.79,0.5323,0.5268252781024626
6.433000000000003,28.795,0.5283,0.5276270784095809
6.438000000000002,28.8,0.5242,0.5387316494706123
6.443000000000001,28.805,0.5198,0.5308452204232259
6.448,28.81,0.5153,0.5168830624044747
6.453000000000003,28.815,0.5107,0.5232275668635546
6.458000000000002,28.82,0.5059,0.5161039066661659
6.463000000000001,28.825,0.5009,0.4954286276820391
6.468,28.83,0.4959,0.48362952234528817
6.4730000000000025,28.835,0.4907,0.49551488338293964
6.4780000000000015,28.84,0.4854,0.49280144962518513
6.4830000000000005,28.845,0.48,0.4923408024641729
6.488000000000003,28.85,0.4745,0.4743253165107576
6.493000000000002,28.855,0.469,0.46086234719555574
6.498000000000001,28.86,0.4633,0.46667650061472765
6.503,28.865,0.4576,0.45280609590266313
6.508000000000003,28.87,0.4518,0.44839253374157
6.513000000000002,28.875,0.446,0.4552839082196655
6.518000000000001,28.88,0.4402,0.45061300689119316
6.523000000000003,28.885,0.4343,0.4341208101316198
6.528000000000002,28.89,0.4284,0.41946384688674343
6.533000000000001,28.895,0.4225,0.41935317317053594
6.538,28.9,0.4166,0.4187082223698525
6.543000000000003,28.905,0.4108,0.39971900630577384
6.548000000000002,28.91,0.4049,0.41520691305622537
6.553000000000001,28.915,0.3991,0.39889832198059
6.558000000000003,28.92,0.3933,0.38823445770103227
6.563000000000002,28.925,0.3876,0.38238860772701216
6.568000000000001,28.93,0.3819,0.3900463762108115
6.573,28.935,0.3763,0.38286398472353783
6.578000000000003,28.94,0.3707,0.36747947670659226
6.583000000000002,28.945,0.3653,0.3626672827751452
6.588000000000001,28.95,0.3599,0.35993191983228157
6.593,28.955,0.3546,0.3623516378051914
6.5980000000000025,28.96,0.3495,0.3565505185381421
6.6030000000000015,28.965,0.3444,0.34480772466892723
6.6080000000000005,28.97,0.3395,0.33513840256638733
6.613000000000003,28.975,0.3347,0.3375416170476742
6.618000000000002,28.98,0.33,0.3349754159728884
6.623000000000001,28.985,0.3255,0.31617913528081065
6.628,28.99,0.3211,0.3240603216712898
6.633000000000003,28.995,0.3169,0.31332119253465385
6.638000000000002,29.0,0.3129,0.3099488508895829
6.643000000000001,29.005,0.309,0.2999603736714824
6.648000000000003,29.01,0.3052,0.3019864372277799
6.653000000000002,29.015,0.3017,0.3039825131657309
6.658000000000001,29.02,0.2983,0.289359239839394
6.663,29.025,0.2951,0.29582617098541497
6.668000000000003,29.03,0.2921,0.2978853651560341
6.673000000000002,29.035,0.2893,0.291269125528707
6.678000000000001,29.04,0.2867,0.28143595211870076
6.683000000000003,29.045,0.2843,0.29226081361282974
6.688000000000002,29.05,0.2821,0.2768847244448715
6.693000000000001,29.055,0.2801,0.27646370144368543
6.698,29.06,0.2783,0.2731232061370229
6.703000000000003,29.065,0.2767,0.27251930589431744
6.708000000000002,29.07,0.2753,0.2825406692724842
6.713000000000001,29.075,0.2741,0.269969777814608
6.718,29.08,0.2732,0.26853525180927906
6.7230000000000025,29.085,0.2725,0.27980839105578725
6.7280000000000015,29.09,0.272,0.27930361273646404
6.7330000000000005,29.095,0.2717,0.2696895128620021
6.738000000000003,29.1,0.2716,0.2728540127932078
6.743000000000002,29.105,0.2717,0.2791982189521697
6.748000000000001,29.11,0.2721,0.27348498352016526
6.753,29.115,0.2726,0.2744468277974678
6.758000000000003,29.12,0.2734,0.2765591217393615
6.763000000000002,29.125,0.2744,0.2715511471593405
6.768000000000001,29.13,0.2757,0.27367879802849004
6.773000000000003,29.135,0.2771,0.2771650573557234
6.778000000000002,29.14,0.2787,0.28153807834997946
6.783000000000001,29.145,0.2806,0.2853568636321676
6.788,29.15,0.2826,0.2777380975227603
6.793000000000003,29.155,0.2849,0.2785283877550717
6.798000000000002,29.16,0.2873,0.2859976388096694
6.803000000000001,29.165,0.29,0.2855926395169388
6.808000000000003,29.17,0.2928,0.29456377047056637
6.813000000000002,29.175,0.2959,0.2911888894995728
6.818000000000001,29.18,0.2991,0.295857928187678
6.823,29.185,0.3025,0.3022176044474156
6.828000000000003,29.19,0.3061,0.297400140266954
6.833000000000002,29.195,0.3098,0.31632914362481773
6.838000000000001,29.2,0.3137,0.32167323460183606
6.843,29.205,0.3177,0.315468026611898
6.8480000000000025,29.21,0.322,0.32566991987104493
6.8530000000000015,29.215,0.3263,0.31730589210491306
6.8580000000000005,29.22,0.3308,0.3402107308985017
6.863000000000003,29.225,0.3354,0.3443457642288458
6.868000000000002,29.23,0.3402,0.3431093375227296
6.873000000000001,29.235,0.345,0.3368131897230105
6.878,29.24,0.35,0.339715692180341
6.883000000000003,29.245,0.3551,0.35489476294978756
6.888000000000002,29.25,0.3602,0.35794772486604254
6.893000000000001,29.255,0.3655,0.37332285068163085
6.898000000000003,29.26,0.3708,0.37070867464447316
6.903000000000002,29.265,0.3762,0.3717975076162197
6.908000000000001,29.27,0.3816,0.37494687639919566
6.913,29.275,0.3871,0.3935600303069969
6.918000000000003,29.28,0.3926,0.40039846212557595
6.923000000000002,29.285,0.3981,0.40151735607748185
6.928000000000001,29.29,0.4037,0.4082999415860014
6.933000000000003,29.295,0.4092,0.39960367646147776
6.938000000000002,29.3,0.4148,0.41378402878604803
6.943000000000001,29.305,0.4203,0.41280823554487645
6.948,29.31,0.4259,0.4289731375084404
6.953000000000003,29.315,0.4313,0.438938181389581
6.958000000000002,29.32,0.4368,0.43877700817656257
6.963000000000001,29.325,0.4421,0.44461156731082074
6.968,29.33,0.4474,0.4341387396522712
6.9730000000000025,29.335,0.4526,0.4424383523858644
6.9780000000000015,29.34,0.4578,0.4534067232643391
6.9830000000000005,29.345,0.4628,0.4642181415554462
6.988000000000003,29.35,0.4677,0.4800611462160542
6.993000000000002,29.355,0.4725,0.47118548382056674
6.998000000000001,29.36,0.4771,0.4773183154219856
7.003,29.365,0.4816,0.4825693746473023
7.008000000000003,29.37,0.486,0.49160302387550103
7.013000000000002,29.375,0.4902,0.5037062062517343
7.018000000000001,29.38,0.4942,0.5032335116138077
7.023000000000003,29.385,0.498,0.4991810264028567
7.028000000000002,29.39,0.5016,0.5141899409873535
7.033000000000001,29.395,0.5051,0.5089793200850102
7.038,29.4,0.5083,0.5220539970525637
7.043000000000003,29.405,0.5113,0.521126021430689
7.048000000000002,29.41,0.514,0.5198062723356365
7.053000000000001,29.415,0.5166,0.5075083720088868
7.058000000000003,29.42,0.5188,0.520584135690821
7.063000000000002,29.425,0.5209,0.5135820512367169
7.068000000000001,29.43,0.5227,0.5210915318010383
7.073,29.435,0.5242,0.5116527644741371
7.078000000000003,29.44,0.5254,0.5103793796525616
7.083000000000002,29.445,0.5264,0.5323138166938152
7.088000000000001,29.45,0.5271,0.513015064148571
7.093,29.455,0.5275,0.5369400438987562
7.0980000000000025,29.46,0.5276,0.5161752313816969
7.1030000000000015,29.465,0.5275,0.5348739650016577
7.1080000000000005,29.47,0.527,0.5254332042465509
7.113000000000003,29.475,0.5263,0.5412887388193731
7.118000000000002,29.48,0.5253,0.51008948703316
7.123000000000001,29.485,0.524,0.5212815177831425
7.128,29.49,0.5224,0.5108099622214705
7.133000000000003,29.495,0.5205,0.5356146751814471
7.138000000000002,29.5,0.5183,0.5183524042921193
7.143000000000001,29.505,0.5158,0.5261774854999516
7.148000000000003,29.51,0.513,0.525083452211323
7.153000000000002,29.515,0.51,0.524814996571932
7.158000000000001,29.52,0.5067,0.49643974505615457
7.163,29.525,0.5031,0.49895594273599614
7.168000000000003,29.53,0.4992,0.49363831961734816
7.173000000000002,29.535,0.4951,0.49238434184629204
7.178000000000001,29.54,0.4908,0.48698659184166765
7.183000000000003,29.545,0.4861,0.4799909273524481
7.188000000000002,29.55,0.4813,0.46788737504965333
7.193000000000001,29.555,0.4762,0.47980001800789257
7.198,29.56,0.4709,0.46956920456914086
7.203000000000003,29.565,0.4653,0.4526802988459396
7.208000000000002,29.57,0.4596,0.45070739026143797
7.213000000000001,29.575,0.4537,0.4544027795241731
7.218,29.58,0.4476,0.4543518626657686
7.2230000000000025,29.585,0.4413,0.45447694451223397
7.2280000000000015,29.59,0.4349,0.4309192051199887
7.2330000000000005,29.595,0.4283,0.4273241190645317
7.238000000000003,29.6,0.4215,0.4201576499449
7.243000000000002,29.605,0.4147,0.4045211690530456
7.248000000000001,29.61,0.4077,0.39786773593410185
7.253,29.615,0.4007,0.4036605517092646
7.258000000000003,29.62,0.3935,0.38881208648982774
7.263000000000002,29.625,0.3863,0.3909117496112899
7.268000000000001,29.63,0.379,0.37744292853432493
7.273000000000003,29.635,0.3717,0.37532543817609487
7.278000000000002,29.64,0.3643,0.3740046423867952
7.283000000000001,29.645,0.3569,0.3661795059201953
7.288,29.65,0.3496,0.35574230064369033
7.293000000000003,29.655,0.3422,0.34148465673466827
7.298000000000002,29.66,0.3349,0.33590565771117553
7.303000000000001,29.665,0.3276,0.33198488617813965
7.308000000000003,29.67,0.3203,0.3132036167005873
7.313000000000002,29.675,0.3132,0.31342676334884545
7.318000000000001,29.68,0.3061,0.30511044598122994
7.323,29.685,0.2991,0.2979989795356899
7.328000000000003,29.69,0.2922,0.29104366365948525
7.333000000000002,29.695,0.2854,0.2929801768978432
7.338000000000001,29.7,0.2788,0.27264399081842283
7.343,29.705,0.2723,0.2787279030629252
7.3480000000000025,29.71,0.266,0.25855889572777785
7.3530000000000015,29.715,0.2598,0.26088557991458594
7.3580000000000005,29.72,0.2539,0.25519706367114686
7.363000000000003,29.725,0.2481,0.2436062617488387
