frecuencia_THz,energia_meV,a2F_original,alpha2F_digitalizada_interp,alpha2F_nueva
4.47842891825424,18.521293823969998,0.282981,0.5555649125496691,0.35545867984521107
4.490930317580883,18.57299545737,0.239837,0.517409280166058,0.329262446492856
4.503398818488246,18.62456103384,0.183267,0.4793540573413511,0.2662972253481207
4.515900217814889,18.67626266724,0.157148,0.44119842495774014,0.24768927465879467
4.528401617141532,18.72796430064,0.151585,0.40452908737151255,0.22421484826997015
4.540903016468175,18.77966593404,0.147134,0.38265184202392266,0.2220680689598621
4.553371517375538,18.83123151051,0.142994,0.3608321683746159,0.20822977266839424
4.5658729167021805,18.882933143909998,0.137528,0.3389549230270276,0.19641130585099817
4.578374316028824,18.93463477731,0.132959,0.317471072031716,0.18970909943378617
4.590842816936187,18.98620035378,0.128861,0.3001946564092221,0.17962780815808124
