E_minus_EF_eV,energia_meV,DOS_electronica
-1.5370000000000008,-1537.000000000001,0.2385482084681515
-1.487,-1487.0,0.2690987818380675
-1.4370000000000012,-1437.0000000000011,0.3246045885127217
-1.3870000000000005,-1387.0000000000005,0.4009145060361088
-1.3370000000000015,-1337.0000000000016,0.5026652966533928
-1.2870000000000008,-1287.000000000001,0.6140984773267323
-1.237,-1237.0,0.7156637672824882
-1.1870000000000012,-1187.0000000000011,0.7881560456862281
-1.1370000000000005,-1137.0000000000005,0.8005196063566753
-1.0870000000000015,-1087.0000000000016,0.7568437648314126
-1.0370000000000008,-1037.000000000001,0.6558078776851085
-0.987,-987.0,0.5197783707823737
-0.9370000000000012,-937.0000000000011,0.3733318175841943
-0.8870000000000005,-887.0000000000005,0.2432051813218494
-0.8370000000000015,-837.0000000000015,0.1477686584460758
-0.7870000000000008,-787.0000000000008,0.0920096963203517
-0.7370000000000001,-737.0000000000001,0.0704189922530735
-0.6870000000000012,-687.0000000000011,0.073541580945197
-0.6370000000000005,-637.0000000000005,0.0874883887024712
-0.5870000000000015,-587.0000000000015,0.1014159693062349
-0.5370000000000008,-537.0000000000008,0.1086210864328257
-0.4870000000000001,-487.0000000000001,0.108553101319789
-0.4370000000000011,-437.00000000000114,0.1033127143282374
-0.3870000000000004,-387.0000000000004,0.0979552903593024
-0.3370000000000015,-337.00000000000153,0.0953396167707295
-0.2870000000000008,-287.0000000000008,0.0983788694605493
-0.2370000000000001,-237.0000000000001,0.1059121138630251
-0.1870000000000011,-187.0000000000011,0.1128066696404185
-0.1370000000000004,-137.0000000000004,0.1143074365730563
-0.0870000000000015,-87.0000000000015,0.1099347426987838
-0.0370000000000008,-37.0000000000008,0.0978814251196972
0.0129999999999999,12.9999999999999,0.0839504750072641
0.0629999999999988,62.99999999999879,0.0766820763937335
0.1129999999999995,112.9999999999995,0.0855338265989748
0.1629999999999984,162.9999999999984,0.1167285569798631
0.2129999999999992,212.9999999999992,0.1729466081402514
0.2629999999999999,262.9999999999999,0.2502203513059034
0.3129999999999988,312.9999999999988,0.3383433015055005
0.3629999999999995,362.9999999999995,0.4184033037895125
0.4129999999999985,412.99999999999847,0.4843059899177134
0.4629999999999992,462.9999999999992,0.5224944841631144
0.5129999999999999,512.9999999999999,0.5342134140317177
0.5629999999999988,562.9999999999989,0.5193875931295056
0.6129999999999995,612.9999999999995,0.4951866698666123
0.6629999999999985,662.9999999999985,0.4722409075504499
0.7129999999999992,712.9999999999992,0.443458834898561
0.7629999999999999,762.9999999999999,0.4145170307409074
0.8129999999999988,812.9999999999989,0.3889936764548737
0.8629999999999995,862.9999999999995,0.3613508333319757
0.9129999999999984,912.9999999999984,0.3310010132078168
0.9629999999999992,962.9999999999992,0.3071696325266732
1.013,1012.9999999999999,0.2911389305853117
1.0629999999999988,1062.9999999999989,0.2864147101716329
1.1129999999999995,1112.9999999999995,0.2925647681213582
1.1629999999999985,1162.9999999999984,0.3012120927521482
1.2129999999999992,1212.999999999999,0.3098266219004892
1.263,1263.0,0.3084093753552064
1.3129999999999988,1312.9999999999989,0.2923362737658644
1.3629999999999995,1362.9999999999995,0.2739034072380816
1.4129999999999985,1412.9999999999984,0.261225299458367
1.4629999999999992,1462.999999999999,0.2667492706166559
1.513,1513.0,0.3067098458587285
1.5629999999999988,1562.9999999999989,0.3889881129161517
1.6129999999999995,1612.9999999999995,0.5052562349910402
1.6629999999999985,1662.9999999999984,0.6458614156834005
1.7129999999999992,1712.999999999999,0.8107016796756301
1.763,1763.0,0.9706273349725422
1.8129999999999988,1812.9999999999989,1.1349853307874052
1.8629999999999995,1862.9999999999995,1.2961864051074414
1.9129999999999985,1912.9999999999984,1.4268425452261198
1.9629999999999992,1962.999999999999,1.5517890701267028
2.013,2013.0,1.6219297858844528
2.062999999999999,2062.9999999999986,1.6465940130759793
2.1129999999999995,2112.9999999999995,1.5952435863785248
2.1629999999999985,2162.9999999999986,1.4719612428455269
2.212999999999999,2212.999999999999,1.3099373851140914
2.263,2263.0,1.1294919921927875
