omega_meV,Dcp,A_electronica,B_electronica
17.413019878931966,9.244458736064517e-28,1.1122295974011858e-08,1.1122295857272404e-08
17.492531385228457,9.207013679420782e-28,1.1122291934055665e-08,1.1122291816783151e-08
17.57204289152495,9.310520854427363e-28,1.112228789409947e-08,1.1122287776293905e-08
17.651554397821446,9.281120626410853e-28,1.1122283854143279e-08,1.1122283735804651e-08
17.731065904117937,9.209006159374083e-28,1.1122279814187082e-08,1.11222796953154e-08
17.81057741041443,9.255593535793761e-28,1.1122275774230888e-08,1.1122275654826149e-08
17.890088916710923,9.28383912723455e-28,1.1122271734274694e-08,1.1122271614336899e-08
17.969600423007417,9.375108058047512e-28,1.11222676943185e-08,1.1122267573847647e-08
18.04911192930391,9.369976244043785e-28,1.1122263654362306e-08,1.1122263533358396e-08
18.128623435600403,9.422849830764857e-28,1.1122259614406112e-08,1.1122259492869144e-08
18.208134941896894,9.416620253762374e-28,1.1122255574449917e-08,1.1122255452379893e-08
18.28764644819339,9.497912055249184e-28,1.1122251534493724e-08,1.1122251411890641e-08
18.36715795448988,9.499282253306731e-28,1.112224749453753e-08,1.1122247371401391e-08
18.446669460786374,9.55911213006884e-28,1.1122243454581334e-08,1.112224333091214e-08
18.52618096708287,9.655504450162984e-28,1.1122239414625141e-08,1.112223929042289e-08
18.60569247337936,9.673551445113008e-28,1.1122235374668948e-08,1.1122235249933639e-08
18.685203979675855,9.765645661864705e-28,1.1122231334712755e-08,1.1122231209444389e-08
18.764715485972346,9.805111732650409e-28,1.1122227294756562e-08,1.1122227168955137e-08
18.84422699226884,9.893455494574725e-28,1.1122223254800365e-08,1.1122223128465887e-08
18.92373849856533,9.979786963083782e-28,1.1122219214844172e-08,1.1122219087976636e-08
19.003250004861826,1.0117256350772963e-27,1.1122215174887979e-08,1.1122215047487384e-08
19.082761511158317,1.0167434650284379e-27,1.1122211134931782e-08,1.1122211006998133e-08
19.16227301745481,1.0181317048527992e-27,1.112220709497559e-08,1.1122206966508881e-08
