omega_meV,Dcp,A_electronica,B_electronica
9.100138043199559,1.3646677794880423e-20,1.392031173054168e-09,2.996084790928641e-08
9.152739997206494,1.3629029961193607e-20,1.3920173602795506e-09,3.190732947898656e-08
9.205341951213427,1.3540195394693493e-20,1.392003547504923e-09,3.398641471351158e-08
9.257943905220362,1.3455075871685528e-20,1.3919897347302862e-09,3.62071370403661e-08
9.310545859227295,1.3428788513854298e-20,1.3919759219556386e-09,3.857914598007293e-08
9.363147813234228,1.3468466513014968e-20,1.391962109180979e-09,4.11127476570778e-08
9.415749767241163,1.3424836711350607e-20,1.3919482964063076e-09,4.381895111461466e-08
9.468351721248096,1.3286878631929559e-20,1.3919344836316232e-09,4.6709512941023524e-08
9.520953675255031,1.3287727423944001e-20,1.3919206708569248e-09,4.9796993937098464e-08
9.573555629261964,1.3255357469793478e-20,1.3919068580822104e-09,5.309480868199493e-08
9.626157583268897,1.327243790324963e-20,1.3918930453074807e-09,5.661728671951466e-08
9.678759537275832,1.3206952465406348e-20,1.391879232532734e-09,6.037973204860142e-08
9.731361491282765,1.3204045649759631e-20,1.3918654197579685e-09,6.439849173173832e-08
9.7839634452897,1.3155016541014923e-20,1.391851606983184e-09,6.869102862563892e-08
9.836565399296633,1.3146373326030326e-20,1.3918377942083793e-09,7.327599241049931e-08
9.889167353303568,1.3232303340881868e-20,1.3918239814335503e-09,7.817330513360586e-08
9.941769307310501,1.3208809629544973e-20,1.3918101686586988e-09,8.340424504505829e-08
9.994371261317434,1.3141979497024382e-20,1.391796355883822e-09,8.899154036597514e-08
10.04697321532437,1.3161921830114221e-20,1.3917825431089183e-09,9.495946716392864e-08
10.099575169331303,1.3202417875026755e-20,1.3917687303339847e-09,1.013339563204989e-07
10.152177123338237,1.3199530378121048e-20,1.3917549175590205e-09,1.0814270376721556e-07
10.20477907734517,1.3178733814989689e-20,1.391741104784023e-09,1.1541529354542463e-07
10.257381031352105,1.3147221696362096e-20,1.3917272920089897e-09,1.2318332370997908e-07
10.309982985359039,1.3095358364261219e-20,1.3917134792339196e-09,1.3148054712372339e-07
10.362584939365972,1.3062096273689875e-20,1.3916996664588088e-09,1.403430134242014e-07
10.415186893372907,1.3069546815367699e-20,1.3916858536836548e-09,1.4980923043949295e-07
10.46778884737984,1.3097224267282936e-20,1.3916720409084538e-09,1.599203267651944e-07
10.520390801386775,1.3002275346366618e-20,1.3916582281332048e-09,1.7072023626823338e-07
10.572992755393708,1.2991120852767653e-20,1.3916444153579027e-09,1.8225588124768726e-07
10.62559470940064,1.298501916041508e-20,1.391630602582544e-09,1.9457738415183891e-07
10.678196663407576,1.2901457608916747e-20,1.3916167898071256e-09,2.0773828167509817e-07
10.730798617414509,1.2905471486215421e-20,1.3916029770316436e-09,2.2179575576471044e-07
10.783400571421444,1.286535460261687e-20,1.3915891642560917e-09,2.3681088526319584e-07
10.836002525428377,1.2851374215453998e-20,1.3915753514804676e-09,2.5284890987160564e-07
10.888604479435312,1.283275291132858e-20,1.3915615387047654e-09,2.699795130672037e-07
10.941206433442245,1.288689398848883e-20,1.3915477259289796e-09,2.882771252090287e-07
10.993808387449178,1.2847126246487748e-20,1.3915339131531036e-09,3.07821248893933e-07
11.046410341456113,1.2769952303223225e-20,1.3915201003771331e-09,3.286968007398741e-07
11.099012295463046,1.2808441319339031e-20,1.3915062876010603e-09,3.509944820342388e-07
11.151614249469981,1.2755051668513847e-20,1.3914924748248785e-09,3.7481117615498647e-07
11.204216203476914,1.279895994599162e-20,1.391478662048581e-09,4.002503627915337e-07
11.256818157483847,1.2737244740800251e-20,1.3914648492721592e-09,4.2742257384431483e-07
11.309420111490782,1.2644372105476426e-20,1.391451036495605e-09,4.56445867749406e-07
11.362022065497715,1.2665520587633762e-20,1.3914372237189076e-09,4.87446350005034e-07
11.41462401950465,1.2709321588812378e-20,1.3914234109420601e-09,5.205587133299216e-07
11.467225973511583,1.2644893253592426e-20,1.3914095981650505e-09,5.559268272980574e-07
11.519827927518518,1.2541056130938437e-20,1.3913957853878672e-09,5.937043633216858e-07
11.572429881525451,1.2556889289590518e-20,1.3913819726105002e-09,6.340554595213636e-07
11.625031835532385,1.25216512754394e-20,1.3913681598329358e-09,6.771554391392626e-07
11.67763378953932,1.2431522190752107e-20,1.3913543470551598e-09,7.23191564637874e-07
11.730235743546253,1.2305499774675156e-20,1.3913405342771592e-09,7.723638585492714e-07
11.782837697553187,1.2313725706261917e-20,1.3913267214989185e-09,8.24885969067496e-07
11.83543965156012,1.2325856851932175e-20,1.3913129087204208e-09,8.809860990054955e-07
11.888041605567054,1.2250969936388936e-20,1.3912990959416477e-09,9.409079951768767e-07
11.940643559573989,1.2122980197482507e-20,1.3912852831625819e-09,1.0049120134962027e-06
11.993245513580922,1.2130467381988974e-20,1.3912714703832026e-09,1.0732762427642774e-06
12.045847467587857,1.2066156576972577e-20,1.3912576576034881e-09,1.1462977169302524e-06
12.09844942159479,1.1958316251982395e-20,1.3912438448234167e-09,1.224293705419983e-06
12.151051375601725,1.1913297980779292e-20,1.3912300320429635e-09,1.3076030918376477e-06
12.203653329608658,1.1881099760453539e-20,1.391216219262101e-09,1.3965878438853076e-06
12.256255283615591,1.1810206536422636e-20,1.391202406480803e-09,1.4916345889388405e-06
12.308857237622526,1.185915968197241e-20,1.3911885936990398e-09,1.5931562943869023e-06
12.361459191629459,1.1866963040465429e-20,1.3911747809167788e-09,1.7015940572229512e-06
12.414061145636394,1.1839775398588832e-20,1.3911609681339853e-09,1.8174190251802995e-06
12.466663099643327,1.1741193731810335e-20,1.3911471553506244e-09,1.9411344431192115e-06
12.51926505365026,1.1696107056922782e-20,1.391133342566657e-09,2.0732778370073612e-06
12.571867007657195,1.1720461749210617e-20,1.3911195297820408e-09,2.2144233511375446e-06
12.624468961664128,1.1653918501696757e-20,1.3911057169967327e-09,2.3651842438685513e-06
12.677070915671063,1.1616012489291643e-20,1.391091904210685e-09,2.5262155488267233e-06
12.729672869677996,1.158721835594943e-20,1.3910780914238468e-09,2.6982169238116604e-06
12.782274823684931,1.1543680852072359e-20,1.3910642786361632e-09,2.881935690186666e-06
12.834876777691864,1.1536424775416e-20,1.391050465847579e-09,3.07817007877198e-06
12.887478731698797,1.1491777708278604e-20,1.3910366530580308e-09,3.287772697006507e-06
12.940080685705732,1.1432705240884241e-20,1.3910228402674526e-09,3.5116542370972408e-06
12.992682639712665,1.1394479468385247e-20,1.3910090274757754e-09,3.750787427902981e-06
13.0452845937196,1.1366211403414894e-20,1.3909952146829232e-09,4.0062112667977795e-06
13.097886547726533,1.13907253724617e-20,1.3909814018888151e-09,4.279035528032796e-06
13.150488501733467,1.129412838246079e-20,1.3909675890933666e-09,4.5704455883640345e-06
13.203090455740401,1.1270058325141714e-20,1.390953776296486e-09,4.881707574298388e-06
13.255692409747335,1.1238741971124977e-20,1.3909399634980752e-09,5.214173867142402e-06
13.30829436375427,1.131699257915755e-20,1.3909261506980282e-09,5.569288974314438e-06
13.360896317761203,1.1337745499102868e-20,1.3909123378962357e-09,5.948595808857926e-06
13.413498271768137,1.124543937508941e-20,1.390898525092577e-09,6.353742388890282e-06
13.46610022577507,1.1146287398442808e-20,1.3908847122869246e-09,6.786489001777789e-06
13.518702179782004,1.1138385999644105e-20,1.390870899479143e-09,7.248715848866548e-06
13.571304133788939,1.1171232330778645e-20,1.3908570866690867e-09,7.742431217580506e-06
13.623906087795872,1.1076643723314934e-20,1.3908432738565998e-09,8.269780203286197e-06
13.676508041802807,1.101284157519982e-20,1.390829461041515e-09,8.833054030163009e-06
13.72910999580974,1.1020988009868463e-20,1.3908156482236582e-09,9.434700005823878e-06
13.781711949816675,1.1077785404389074e-20,1.3908018354028374e-09,1.0077332154733756e-05
13.834313903823608,1.1132661982812096e-20,1.3907880225788503e-09,1.0763742573376073e-05
13.886915857830541,1.1169139697267e-20,1.3907742097514815e-09,1.1496913562064396e-05
13.939517811837476,1.1232242749410512e-20,1.3907603969205002e-09,1.2280030579998087e-05
13.992119765844409,1.1255785424852477e-20,1.3907465840856575e-09,1.3116496085819489e-05
14.044721719851344,1.1175993094025292e-20,1.390732771246692e-09,1.4009944319279596e-05
14.097323673858277,1.1236578366432431e-20,1.3907189584033214e-09,1.4964257089488732e-05
14.14992562786521,1.127119863463062e-20,1.3907051455552444e-09,1.5983580640549018e-05
14.202527581872145,1.1173335483068946e-20,1.3906913327021391e-09,1.707234366242579e-05
14.255129535879078,1.1205640654985706e-20,1.390677519843663e-09,1.823527653220303e-05
14.307731489886013,1.1307131710932819e-20,1.3906637069794485e-09,1.9477431864203832e-05
14.360333443892946,1.130709519322295e-20,1.3906498941091033e-09,2.0804206461432778e-05
14.412935397899881,1.1301263829612715e-20,1.3906360812322098e-09,2.2221364757842894e-05
14.465537351906814,1.1293871515528148e-20,1.3906222683483204e-09,2.3735063862322747e-05
14.518139305913747,1.1386827139589046e-20,1.390608455456956e-09,2.5351880306968524e-05
14.570741259920682,1.146122375907309e-20,1.3905946425576055e-09,2.7078838614922538e-05
14.623343213927615,1.1477638149584225e-20,1.3905808296497266e-09,2.8923441817827882e-05
14.67594516793455,1.1569442975762305e-20,1.3905670167327334e-09,3.089370404584481e-05
14.728547121941483,1.1616314366757864e-20,1.3905532038060043e-09,3.299818534690671e-05
14.781149075948417,1.160154964306241e-20,1.3905393908688747e-09,3.5246028864152273e-05
14.833751029955351,1.167486947374038e-20,1.3905255779206341e-09,3.7647000558933244e-05
14.886352983962285,1.1672742936833182e-20,1.3905117649605223e-09,4.0211531629144426e-05
14.93895493796922,1.1813039466079524e-20,1.3904979519877296e-09,4.295076382157669e-05
