epsilon_meV,eDcp_epsilon,eDcp_epsilon_prime
-6.017857656537537,7.453785426825548e-11,1.20754601672958e-08
-6.001392929707064,7.673505138648615e-11,1.2371969410992847e-08
-5.984928202876593,7.89915882458207e-11,1.267525183252753e-08
-5.968463476046121,8.130795252793806e-11,1.2985442310028424e-08
-5.951998749215649,8.368530736353545e-11,1.3302677704134608e-08
-5.935534022385177,8.592997892624006e-11,1.362709686486236e-08
-5.919069295554705,8.843586453546084e-11,1.395884063780873e-08
-5.902604568724232,9.100831204604288e-11,1.4298051869675833e-08
-5.88613984189376,9.364943351341328e-11,1.4644875413099197e-08
-5.869675115063289,9.635869785064047e-11,1.4999458130763995e-08
-5.853210388232816,9.914002256586785e-11,1.5361948898793257e-08
-5.836745661402344,1.0179919581793178e-10,1.5732498609391728e-08
-5.820280934571872,1.0472966865339511e-10,1.611126017272999e-08
-5.8038162077414,1.0773712545468947e-10,1.6498388518053468e-08
-5.787351480910928,1.1082457535396813e-10,1.6894040594000613e-08
-5.770886754080456,1.1399350125374702e-10,1.729837536811576e-08
-5.7544220272499835,1.1724758890655427e-10,1.771155382554163e-08
-5.737957300419512,1.2039240038166064e-10,1.8133738966877354e-08
-5.72149257358904,1.2382352724087734e-10,1.856509580518799e-08
-5.7050278467585676,1.2734686264259695e-10,1.9005791362151737e-08
-5.688563119928095,1.3096469916289232e-10,1.9455994663331843e-08
-5.672098393097624,1.3468147467095575e-10,1.9915876732560605e-08
-5.655633666267152,1.3849963350343812e-10,2.0385610585423066e-08
-5.639168939436679,1.4221439790825004e-10,2.0865371221828695e-08
-5.622704212606208,1.462412510196339e-10,2.1355335617660474e-08
-5.606239485775736,1.503777729536541e-10,2.185568271549075e-08
-5.589774758945263,1.546292714843414e-10,2.2366593414353943e-08
-5.573310032114791,1.5899890610297643e-10,2.2888250558567896e-08
-5.55684530528432,1.634897127284602e-10,2.34208389255954e-08
-5.540380578453847,1.678746534908723e-10,2.3964545212938846e-08
-5.523915851623375,1.7261507718132855e-10,2.451955802406181e-08
-5.507451124792903,1.774899274442871e-10,2.508606785333261e-08
-5.490986397962431,1.825087678622788e-10,2.5664267069985588e-08
-5.474521671131959,1.876939760739387e-10,2.6254349901097333e-08
-5.458056944301487,1.9305966747027562e-10,2.6856512413575943e-08
-5.4415922174710145,1.982375712912371e-10,2.7470952495163258e-08
-5.425127490640543,2.0385808589347204e-10,2.8097869834450752e-08
-5.408662763810071,2.095992613753069e-10,2.8737465899911805e-08
-5.3921980369795985,2.1547654046558094e-10,2.9389943917953258e-08
-5.375733310149126,2.2149804934233197e-10,3.005550884999295e-08
-5.359268583318655,2.2767108356182706e-10,3.0734367368568974e-08
-5.342803856488183,2.3377709510866256e-10,3.142672783249009e-08
-5.32633912965771,2.402769254692559e-10,3.21328002610365e-08
-5.309874402827238,2.469442067023313e-10,3.285279630722403e-08
-5.293409675996767,2.5378653657977045e-10,3.3586929230144406e-08
-5.276944949166294,2.6080792485712565e-10,3.433541386639779e-08
-5.260480222335822,2.680117540733754e-10,3.509846660063357e-08
-5.24401549550535,2.7519943497715535e-10,3.587630533521987e-08
-5.227550768674878,2.8279011466365493e-10,3.6669149459060934e-08
-5.211086041844406,2.9058000921389256e-10,3.74772198155857e-08
-5.194621315013934,2.9857504885369237e-10,3.830073866993111e-08
-5.1781565881834615,3.067820957736244e-10,3.9139929675346316e-08
-5.16169186135299,3.152059486009233e-10,3.999501783884454e-08
-5.145227134522518,3.23658972064445e-10,4.086622948613238e-08
-5.1287624076920455,3.325377175649502e-10,4.175379222584558e-08
-5.112297680861574,3.416500450674338e-10,4.265793491312414e-08
-5.095832954031102,3.5100326169707194e-10,4.357888761255926e-08
-5.0793682272006295,3.6060564865981574e-10,4.4516881560545704e-08
-5.062903500370157,3.7046268855061653e-10,4.547214912707557e-08
-5.046438773539686,3.803970958659597e-10,4.6444923777008444e-08
-5.0299740467092136,3.9078651454621966e-10,4.743544003085536e-08
-5.013509319878741,4.014527638096211e-10,4.844393342511261e-08
-4.997044593048269,4.1240343596632443e-10,4.947064047218389e-08
-4.980579866217798,4.23643806487166e-10,5.051579861992749e-08
-4.964115139387325,4.3518180275876407e-10,5.1579646210866386e-08
-4.947650412556853,4.4685109805553645e-10,5.2662422441097616e-08
-4.931185685726381,4.5901446757445876e-10,5.376436731893835e-08
-4.914720958895909,4.715011089620509e-10,5.488572162334368e-08
-4.898256232065437,4.843200706199263e-10,5.602672686213113e-08
-4.881791505234965,4.974780845150352e-10,5.71876252300445e-08
-4.8653267784044925,5.109837092998592e-10,5.8368659566689604e-08
-4.848862051574021,5.246847444800716e-10,5.957007331437142e-08
-4.832397324743549,5.389199059416646e-10,6.079211047586022e-08
-4.8159325979130765,5.535316175534888e-10,6.203501557211187e-08
-4.799467871082604,5.685307119877803e-10,6.329903359996539e-08
-4.783003144252133,5.839279294609511e-10,6.458440998983711e-08
-4.7665384174216605,5.997342940824012e-10,6.589139056342823e-08
-4.750073690591188,6.158138093869488e-10,6.72202214914574e-08
-4.733608963760716,6.324748816486987e-10,6.857114925142978e-08
-4.7171442369302445,6.495801112093211e-10,6.994442058544523e-08
-4.700679510099772,6.671405424760839e-10,7.134028245804856e-08
-4.6842147832693,6.851689339828336e-10,7.275898201411633e-08
-4.667750056438828,7.036784112880033e-10,7.420076653677326e-08
-4.651285329608356,7.225431395048187e-10,7.566588340532395e-08
-4.634820602777884,7.42057320333747e-10,7.715458005318181e-08
-4.618355875947412,7.620986176426964e-10,7.866710392577068e-08
-4.601891149116939,7.827015179085663e-10,8.020370243837019e-08
-4.585426422286468,8.03869490001429e-10,8.176462293386939e-08
-4.568961695455996,8.255965793109784e-10,8.335011264038774e-08
-4.552496968625523,8.477275282572226e-10,8.496041862871572e-08
-4.536032241795052,8.706309436711939e-10,8.659578776952299e-08
-4.51956751496458,8.941512638694121e-10,8.825646669027426e-08
-4.5031027881341075,9.18298202289869e-10,8.994270173178655e-08
-4.486638061303635,9.430804594929292e-10,9.16547389043575e-08
-4.470173334473164,9.68513223923847e-10,9.339282384338525e-08
-4.4537086076426915,9.944721062939913e-10,9.515720176439613e-08
-4.437243880812219,1.0212684295164598e-09,9.694811741738876e-08
-4.420779153981747,1.0487712649216044e-09,9.876581504039793e-08
-4.4043144271512755,1.077001312935795e-09,1.006105383121748e-07
-4.387849700320803,1.1059791991534254e-09,1.0248253030387427e-07
-4.371384973490331,1.135724838456941e-09,1.04382033429633e-07
-4.354920246659859,1.166161218085137e-09,1.0630928939591825e-07
-4.338455519829387,1.1975137921914962e-09,1.0826453914951927e-07
-4.321990792998915,1.2296991519317463e-09,1.1024802282404956e-07
-4.305526066168443,1.262739519923628e-09,1.1225997968482021e-07
-4.28906133933797,1.2966586139644181e-09,1.1430064807194362e-07
-4.272596612507499,1.3314801092214416e-09,1.16370265341517e-07
-4.256131885677027,1.3671567214659923e-09,1.1846906780473525e-07
-4.239667158846554,1.4038620765632642e-09,1.2059729066477287e-07
