epsilon_meV,eDcp_epsilon,eDcp_epsilon_prime
-13.200809136634179,6.136817651431233e-14,1.4849214845410386e-12
-13.15702535840322,6.482394320120644e-14,1.568510020268757e-12
-13.11324158017226,6.847431021949299e-14,1.6568027969900947e-12
-13.0694578019413,7.233023570793174e-14,1.7500644567380146e-12
-13.025674023710343,7.640329589492767e-14,1.8485745190774618e-12
-12.981890245479384,8.070571694578245e-14,1.9526282164240646e-12
-12.938106467248424,8.525041514647848e-14,2.062537376424591e-12
-12.894322689017464,9.005103304014356e-14,2.178631353461425e-12
-12.850538910786506,9.512198234545821e-14,2.3012580125797622e-12
-12.806755132555548,1.004784859198153e-13,2.4307847684081624e-12
-12.762971354324588,1.0613662258466861e-13,2.567599682343964e-12
-12.719187576093628,1.1211337950803784e-13,2.7121126211200897e-12
-12.67540379786267,1.1842669717695272e-13,2.864756480107615e-12
-12.631620019631711,1.2509552825393833e-13,3.025988475377939e-12
-12.587836241400751,1.321398927124248e-13,3.1962915077870298e-12
-12.544052463169791,1.3958093703028638e-13,3.376175603467161e-12
-12.500268684938833,1.4744099915882711e-13,3.5661794349345164e-12
-12.456484906707875,1.5574367377351877e-13,3.766871927111677e-12
-12.412701128476915,1.6451388546725774e-13,3.978853953312507e-12
-12.368917350245955,1.7377796227221156e-13,4.202760125828878e-12
-12.325133572014996,1.835637138560225e-13,4.439260686638972e-12
-12.281349793784038,1.9390051682377167e-13,4.689063503712912e-12
-12.237566015553078,2.0481940116093182e-13,4.952916178868377e-12
-12.193782237322118,2.1635314511246184e-13,5.231608273031401e-12
-12.14999845909116,2.285363720918075e-13,5.525973656133125e-12
-12.106214680860202,2.414056552647836e-13,5.8368929875065434e-12
-12.062430902629242,2.5499962736322084e-13,6.1652963351105005e-12
-12.018647124398282,2.6935909686500245e-13,6.512165940630382e-12
-11.974863346167323,2.845271692011191e-13,6.878539138433169e-12
-11.931079567936365,3.005493785189245e-13,7.2655114375094215e-12
-11.887295789705405,3.1747382199585813e-13,7.674239774781077e-12
-11.843512011474445,3.353513052859399e-13,8.105945949736675e-12
-11.799728233243487,3.542354954186664e-13,8.56192024977141e-12
-11.755944455012528,3.741830818144996e-13,9.043525277758924e-12
-11.712160676781568,3.9525394475077824e-13,9.552199991931857e-12
-11.668376898550608,4.1751133773434613e-13,1.0089463970522243e-11
-11.62459312031965,4.4102207505875356e-13,1.0656921913263076e-11
-11.580809342088692,4.658567348515507e-13,1.125626839278783e-11
-11.537025563857732,4.920898678615105e-13,1.1889292869729496e-11
-11.493241785626772,5.198002235939667e-13,1.2557884986015084e-11
-11.449458007395814,5.490709866044986e-13,1.3264040151650934e-11
-11.405674229164855,5.799900243758276e-13,1.4009865441020665e-11
-11.361890450933895,6.126501536565124e-13,1.4797585815704873e-11
-11.318106672702935,6.471494165687696e-13,1.562955069195884e-11
-11.274322894471977,6.835913768081891e-13,1.650824087114604e-11
-11.230539116241019,7.220854294635545e-13,1.743627585365596e-11
-11.186755338010059,7.627471294647012e-13,1.8416421556703633e-11
-11.142971559779099,8.056985390850308e-13,1.9451598458499935e-11
-11.09918778154814,8.510685948211929e-13,2.054489019153326e-11
-11.055404003317182,8.989934916557416e-13,2.169955261016288e-11
-11.011620225086222,9.496170950015486e-13,2.2919023357429788e-11
-10.967836446855262,1.0030913722270375e-12,2.420693195906703e-11
-10.924052668624304,1.0595768456282612e-12,2.5567110472824685e-11
-10.880268890393346,1.1192430789336028e-12,2.70036047232701e-11
-10.836485112162386,1.182269182773718e-12,2.8520686154205366e-11
-10.792701333931426,1.2488443543966189e-12,3.0122864331392827e-11
-10.748917555700467,1.3191684432148313e-12,3.1814900131369984e-11
-10.70513377746951,1.3934525537902578e-12,3.360181965329743e-11
-10.66134999923855,1.4719196771974599e-12,3.5488928892134595e-11
-10.61756622100759,1.5548053620243662e-12,3.74818292153717e-11
