epsilon_meV,eDcp_epsilon,eDcp_epsilon_prime
-4.8906714497078525,3.219501443106533e-11,1.0925439502650912e-09
-4.871752024370491,3.394297913389453e-11,1.1518863047763072e-09
-4.852832599033131,3.5785845960936557e-11,1.2144510963849602e-09
-4.83391317369577,3.7728767428473484e-11,1.2804132151962704e-09
-4.814993748358408,3.977717575247285e-11,1.3499570358010825e-09
-4.796074323021047,4.193679811715927e-11,1.423276927291341e-09
-4.777154897683686,4.421367264132054e-11,1.5005778238804143e-09
-4.758235472346325,4.6614165254032544e-11,1.5820757164532908e-09
-4.7393160470089635,4.914498751801087e-11,1.6679983016552528e-09
-4.720396621671602,5.181321536233932e-11,1.7585856098166018e-09
-4.701477196334242,5.4626308882652615e-11,1.8540906687343695e-09
-4.682557770996881,5.759213321496033e-11,1.954780211572341e-09
-4.663638345659519,6.071898052704454e-11,2.0609354453273588e-09
-4.644718920322158,6.401559314807135e-11,2.172852757387031e-09
-4.625799494984797,6.749118806482664e-11,2.290844585638663e-09
-4.606880069647436,7.11554826262181e-11,2.4152402899859527e-09
-4.587960644310074,7.501872183981732e-11,2.5463870538607698e-09
-4.569041218972713,7.909170685889163e-11,2.684650842061633e-09
-4.550121793635352,8.338582532039807e-11,2.8304174461152536e-09
-4.531202368297992,8.791308300854267e-11,2.984093464158821e-09
-4.51228294296063,9.26861376278611e-11,3.1461074904043666e-09
-4.493363517623269,9.771833399746228e-11,3.316911289939427e-09
-4.474444092285908,1.0302374149739058e-10,3.4969810365126666e-09
-4.455524666948547,1.0861719336905711e-10,3.6868186237628144e-09
-4.436605241611185,1.1451432806497871e-10,3.886953091393763e-09
-4.417685816273824,1.2073163322601998e-10,4.097941972238365e-09
-4.398766390936463,1.2728649147551783e-10,4.3203729105065054e-09
-4.379846965599103,1.341972292039036e-10,4.554865257282227e-09
-4.360927540261741,1.4148316780513169e-10,4.802071762029981e-09
-4.34200811492438,1.4916467752047867e-10,5.062680361485686e-09
-4.323088689587019,1.5726323462108944e-10,5.337416112925699e-09
-4.304169264249658,1.658014812629479e-10,5.627043028358984e-09
-4.285249838912296,1.7480328885478928e-10,5.93236628232971e-09
-4.266330413574935,1.8429382477742526e-10,6.2542343950807085e-09
-4.247410988237574,1.9429962280887887e-10,6.593541532507865e-09
-4.2284915629002136,2.048486570728914e-10,6.9512299342188135e-09
-4.209572137562852,2.1597042058055763e-10,7.328292516967674e-09
-4.190652712225491,2.2769600734867116e-10,7.725775423771383e-09
-4.17173328688813,2.4005819952474394e-10,8.14478098442451e-09
-4.152813861550769,2.530915589204151e-10,8.586470663911555e-09
-4.133894436213407,2.668325237007378e-10,9.052068184408507e-09
-4.114975010876046,2.8131951011780014e-10,9.542862815616552e-09
-4.096055585538685,2.965930200493841e-10,1.0060212875756897e-08
-4.077136160201324,3.126957540177245e-10,1.0605549279887295e-08
-4.058216734863963,3.296727307498434e-10,1.118037945855406e-08
-4.039297309526602,3.47571412830885e-10,1.1786291360907566e-08
-4.020377884189241,3.6644183946855497e-10,1.2424957678261283e-08
-4.00145845885188,3.863367662701615e-10,1.3098140285602817e-08
-3.9825390335145183,4.073266814578986e-10,1.380819894260936e-08
-3.963619608177157,4.2945831218756035e-10,1.4556683087251376e-08
-3.944700182839796,4.5279247813909775e-10,1.5345615982961235e-08
-3.9257807575024346,4.773945481524615e-10,1.6177170490030293e-08
-3.9068613321650743,5.033334482081449e-10,1.7053634827536877e-08
-3.887941906827713,5.306818596772476e-10,1.797741855604447e-08
-3.8690224814903518,5.595164664303567e-10,1.895105885594176e-08
-3.8501030561529905,5.899180359646728e-10,1.9977227114551062e-08
-3.8311836308156293,6.219717647602793e-10,2.105873583552889e-08
-3.812264205478268,6.557674772837354e-10,2.2198545884507597e-08
-3.793344780140907,6.913998739835319e-10,2.339977408535116e-08
-3.7744253548035456,7.289688060021956e-10,2.4665701181798507e-08
-3.7555059294661852,7.685796385522468e-10,2.599978017963972e-08
-3.736586504128824,8.103432795316193e-10,2.7405645084986015e-08
-3.7176670787914627,8.543767361988063e-10,2.8887120054516296e-08
-3.6987476534541015,9.00803383571063e-10,3.0448228973924825e-08
-3.6798282281167403,9.497533084976868e-10,3.209320548109944e-08
-3.660908802779379,1.0013636992909235e-09,3.382650345082498e-08
-3.641989377442018,1.0557793025520485e-09,3.565280795801744e-08
-3.6230699521046565,1.113152471728864e-09,3.757704673669434e-08
-3.604150526767296,1.1736439476155546e-09,3.960440215197274e-08
-3.585231101429935,1.2374232154003035e-09,4.174032370248231e-08
-3.5663116760925737,1.3046689624691622e-09,4.399054107052259e-08
-3.5473922507552125,1.3755695897707668e-09,4.636107773722049e-08
-3.5284728254178512,1.4503238381370864e-09,4.885826517974328e-08
-3.50955340008049,1.5291410041373275e-09,5.148875766731085e-08
-3.4906339747431288,1.612241892179622e-09,5.4259547672350734e-08
-3.4717145494057675,1.6998593153388437e-09,5.717798191257791e-08
-3.4527951240684063,1.7922387312187151e-09,6.025177803909329e-08
-3.433875698731046,1.8896389570045954e-09,6.34890419847308e-08
-3.4149562733936847,1.9923329743231115e-09,6.6898285985849e-08
-3.3960368480563234,2.100608324572386e-09,7.048844728953294e-08
-3.377117422718962,2.2147683119394274e-09,7.426890755671615e-08
-3.358197997381601,2.33513273244087e-09,7.824951297004601e-08
-3.3392785720442397,2.4620387641122397e-09,8.244059505336708e-08
-3.3203591467068794,2.5958419856196427e-09,8.685299220747254e-08
-3.3014397213695172,2.7369173842365097e-09,9.149807196423248e-08
-3.282520296032157,2.8856600180644592e-09,9.638775395834026e-08
-3.2636008706947948,3.042486597335402e-09,1.0153453361269716e-07
-3.2446814453574344,3.2078365235292142e-09,1.069515065298385e-07
-3.2257620200200723,3.3821730623184922e-09,1.1265239357778345e-07
-3.206842594682712,3.5659846295281587e-09,1.1865156665421512e-07
-3.1879231693453516,3.759786232262809e-09,1.2496407510797377e-07
-3.1690037440079895,3.964120366176301e-09,1.3160567279137544e-07
-3.150084318670629,4.1795592200453285e-09,1.385928457109324e-07
