frecuencia_THz,energia_meV,alpha2F
0.37413727326907814,1.547307436425,0.809567793853705
0.3810031733729477,1.5757025177159998,0.8152676926839543
0.3878657836348892,1.6040839933139999,0.8750514731680394
0.3947316837387588,1.632479074605,1.00628368998303
0.4015975838426284,1.660874155896,1.1006616431482805
0.40846348394649784,1.6892692371869997,1.1327847412950154
0.4153260942084394,1.717650712785,1.1844982618835758
0.4221919943123089,1.7460457940759997,1.224513805799188
0.42905789441617853,1.7744408753669998,1.4087099403999555
0.43592050467812005,1.8028223509649999,1.271852252860223
0.4427864047819896,1.831217432256,1.1560882550723952
0.4496523048858592,1.859612513547,1.1160541087329607
0.4565149151478007,1.887993989145,1.1047264844498517
0.46338081525167024,1.916389070436,1.034545902271973
0.4702467153555398,1.944784151727,0.9923757829348591
0.47711261545940936,1.973179233018,0.9993255623931593
0.4839752257213508,2.0015607086159997,0.9414948857767702
0.49084112582522044,2.029955789907,0.9488932129870478
0.49770702592909,2.058350871198,0.8980143251326349
0.5045696361910315,2.086732346796,0.9191101264949895
0.511435536294901,2.115127428087,0.8755347400821935
0.5183014363987706,2.1435225093779997,0.8816660948851017
0.525164046660712,2.171903984976,0.8616506170668877
0.5320299467645817,2.200299066267,0.8480006255672772
0.5388958468684513,2.228694147558,0.8471081104701037
0.5457617469723208,2.257089228849,0.8306461643404469
0.5526243572342623,2.285470704447,0.8395159157600924
0.5594902573381318,2.313865785738,0.84240275367788
0.5663561574420014,2.3422608670289997,0.7684839530167991
0.5732187677039429,2.370642342627,0.7672918411669492
0.5800846678078125,2.399037423918,0.756185268781823
0.586950567911682,2.4274325052089996,0.7097117097639669
0.5938131781736236,2.455813980807,0.6947171850833656
0.600679078277493,2.4842090620979995,0.6792575723400646
0.6075449783813627,2.512604143389,0.6465791490994394
0.6144075886433041,2.540985618987,0.6501549741620662
0.6212734887471737,2.569380700278,0.6152446342635152
0.6281393888510434,2.597775781569,0.5919854495970879
0.6350052889549128,2.6261708628599996,0.6046194578334576
