frecuencia_cm-1,frecuencia_THz,energia_meV,DOS_fonones
55.186270138,1.6544427572523017,6.842225465745787,0.04804778904109638
55.415258817,1.6613076651454601,6.870616443554277,0.04783601374116586
55.644247495,1.6681725730086392,6.899007421238783,0.04849642301598779
55.873236174,1.6750374809017974,6.927398399047273,0.04988072934539522
56.102224852,1.6819023887649764,6.955789376731778,0.05198621779481738
56.331213531,1.6887672966581349,6.9841803545402685,0.053963385539970016
56.560202209,1.695632204521314,7.012571332224774,0.055762165622506535
56.789190888,1.702497112414472,7.040962310033264,0.05983348560046308
57.018179566,1.7093620202776512,7.06935328771777,0.060683459339258936
57.247168245,1.7162269281708094,7.097744265526259,0.05442139705088153
57.476156924,1.7230918360639678,7.126135243334749,0.055548743375451376
57.705145602,1.7299567439271468,7.154526221019255,0.055731892086207366
57.934134281,1.7368216518203052,7.182917198827745,0.055704498575911275
58.163122959,1.7436865596834843,7.211308176512251,0.052554952677722935
58.392111638,1.7505514675766427,7.239699154320741,0.05289366676245525
58.621100316,1.7574163754398218,7.268090132005247,0.05340172379357663
58.850088995,1.76428128333298,7.296481109813737,0.05321122497113735
59.079077673,1.771146191196159,7.3248720874982425,0.052232741297365194
59.308066352,1.7780110990893172,7.353263065306732,0.053198818961143444
59.53705503,1.7848760069524963,7.381654042991237,0.051183815898539216
59.766043709,1.7917409148456547,7.4100450207997275,0.051528113182451964
59.995032387,1.7986058227088337,7.438435998484233,0.04715008239570813
60.224021066,1.805470730601992,7.466826976292723,0.045063646386987
60.453009744,1.812335638465171,7.495217953977229,0.04316780864742083
60.681998423,1.8192005463583294,7.523608931785719,0.04292980273886593
60.910987101,1.8260654542215085,7.551999909470225,0.04076251087550841
61.13997578,1.8329303621146666,7.580390887278715,0.04146754730376184
61.368964459,1.8397952700078248,7.608781865087204,0.04177634507135619
61.597953137,1.846660177871004,7.63717284277171,0.040604186396282785
